Camera1_START->CollisionAlert_FINISH,Camera1_START->Camera1_FINISH,Camera1_FINISH->Perception_CameraPerception_START,Perception_CameraPerception_START->Perception_CameraPerception_FINISH,Perception_CameraPerception_FINISH->Perception_Fusion_START,Perception_Fusion_START->Perception_Fusion_FINISH,Perception_Fusion_FINISH->SemanticExtraction_ObjectDetection_START,SemanticExtraction_ObjectDetection_START->SemanticExtraction_ObjectDetection_FINISH,SemanticExtraction_ObjectDetection_FINISH->SemanticExtraction_Prediction_START,SemanticExtraction_Prediction_START->SemanticExtraction_Prediction_FINISH,SemanticExtraction_Prediction_FINISH->CollisionDetection_TimeToCollision_START,CollisionDetection_TimeToCollision_START->CollisionDetection_TimeToCollision_FINISH,CollisionDetection_TimeToCollision_FINISH->CollisionDetection_BrakingDecision_START,CollisionDetection_BrakingDecision_START->CollisionDetection_BrakingDecision_FINISH,CollisionDetection_BrakingDecision_FINISH->CollisionAlert_START,CollisionAlert_START->CollisionAlert_FINISH,Perception_CameraPerception_START,Perception_Fusion_START,SemanticExtraction_ObjectDetection_START,SemanticExtraction_Prediction_START,CollisionDetection_TimeToCollision_START,CollisionDetection_BrakingDecision_START,CollisionAlert_START
0.470943,0.004469,0.090494,0.014914,0.069306,0.024974,0.000000,0.048903,0.000000,0.009737,0.164125,0.035731,0.000000,0.006790,0.000000,0.001500,1,1,2,2,2,2,2
0.479246,0.004997,0.096013,0.008765,0.073522,0.023556,0.004030,0.051616,0.008043,0.008786,0.150086,0.034150,0.011292,0.002879,0.000000,0.001511,0,1,2,2,2,2,2
0.374611,0.003918,0.092137,0.014288,0.085675,0.026079,0.000000,0.063492,0.000000,0.008694,0.043015,0.029024,0.000000,0.007217,0.000000,0.001072,0,1,2,2,1,1,1
0.486531,0.003408,0.101495,0.007223,0.075639,0.025857,0.000000,0.055771,0.003387,0.009135,0.157988,0.037763,0.000000,0.006953,0.000000,0.001912,0,1,2,2,2,2,2
0.470220,0.005080,0.089892,0.006004,0.091906,0.024008,0.000000,0.043865,0.027000,0.010198,0.140043,0.026874,0.000000,0.002812,0.000000,0.002538,0,1,2,2,2,2,2
0.479167,0.005842,0.087291,0.013486,0.087024,0.026822,0.000000,0.050645,0.000000,0.010536,0.160150,0.031566,0.000000,0.004741,0.000000,0.001064,1,1,2,2,2,2,2
0.484745,0.003919,0.103052,0.007749,0.083296,0.016901,0.000000,0.060882,0.004397,0.011338,0.158377,0.031155,0.000000,0.001727,0.000000,0.001952,0,1,2,2,2,2,2
0.462087,0.007462,0.055294,0.008951,0.097431,0.028375,0.003691,0.057369,0.000000,0.009523,0.153026,0.030179,0.000000,0.007355,0.000000,0.003431,0,1,1,2,2,2,2
0.464985,0.003477,0.065061,0.015086,0.093202,0.023863,0.000000,0.044451,0.014694,0.009417,0.152417,0.039104,0.000000,0.002746,0.000000,0.001467,0,1,2,2,2,2,2
0.442198,0.001978,0.082962,0.014566,0.074516,0.023868,0.008561,0.047814,0.012070,0.010594,0.128830,0.027028,0.000000,0.006465,0.000000,0.002946,0,1,2,2,2,2,2
0.480034,0.003951,0.099592,0.010327,0.092393,0.025728,0.000000,0.051312,0.000000,0.010753,0.146431,0.034784,0.000000,0.002282,0.000000,0.002481,1,2,2,2,2,2,2
0.414235,0.005048,0.029787,0.009022,0.100324,0.023997,0.000000,0.053659,0.000000,0.010527,0.142113,0.032915,0.000000,0.003698,0.000000,0.003145,0,1,1,2,1,2,2
0.473935,0.005015,0.086626,0.005649,0.076054,0.027765,0.008704,0.056852,0.000000,0.010840,0.149537,0.031257,0.011038,0.003414,0.000000,0.001184,0,1,2,2,2,2,2
0.447386,0.005499,0.077058,0.008018,0.078648,0.021450,0.000000,0.049878,0.019656,0.011038,0.142788,0.026650,0.000000,0.006214,0.000000,0.000489,0,1,2,2,2,2,2
0.459701,0.006219,0.087442,0.004879,0.083690,0.025162,0.006824,0.053882,0.000000,0.009365,0.138169,0.036313,0.000000,0.004917,0.000000,0.002839,0,1,1,2,2,2,2
0.452927,0.002959,0.089655,0.009435,0.083653,0.028006,0.018205,0.046194,0.000000,0.009556,0.118233,0.029717,0.011542,0.003136,0.000000,0.002636,0,1,2,2,2,2,2
0.358565,0.004675,0.067428,0.007156,0.000925,0.023274,0.000000,0.031936,0.002707,0.011542,0.166982,0.037762,0.000000,0.002128,0.000000,0.002050,0,0,1,1,1,1,1
0.464896,0.001141,0.107577,0.006645,0.073953,0.025184,0.000511,0.039208,0.003984,0.011305,0.165618,0.022403,0.000000,0.006044,0.000000,0.001323,0,1,2,2,2,2,2
0.451379,0.003994,0.088653,0.010862,0.098927,0.028555,0.000000,0.054898,0.000000,0.009897,0.125822,0.022706,0.000000,0.005248,0.000000,0.001817,0,1,2,2,2,2,2
0.463696,0.007997,0.094833,0.005703,0.084806,0.025845,0.000000,0.059540,0.000000,0.010717,0.138456,0.027811,0.000000,0.005364,0.000000,0.002624,0,2,2,2,2,2,2
0.493322,0.003427,0.097856,0.011747,0.080378,0.032038,0.000000,0.044440,0.000000,0.011175,0.170586,0.033177,0.000000,0.005715,0.000000,0.002783,0,1,2,2,2,2,2
0.491641,0.004842,0.080261,0.008775,0.098104,0.026691,0.000000,0.044768,0.028278,0.010049,0.138115,0.030069,0.011791,0.007723,0.000000,0.002175,0,1,2,2,2,2,2
0.466773,0.005985,0.096198,0.011680,0.078081,0.024751,0.000000,0.049825,0.003614,0.011791,0.146145,0.030739,0.000000,0.005196,0.000000,0.002768,0,1,2,2,2,2,2
0.474259,0.004060,0.083230,0.010731,0.100310,0.022520,0.000000,0.051763,0.000000,0.010809,0.149583,0.030171,0.000000,0.008586,0.000000,0.002496,0,1,2,2,2,2,2
0.490952,0.002806,0.094810,0.008564,0.091819,0.031878,0.000000,0.065381,0.000000,0.009793,0.150509,0.029642,0.000000,0.003597,0.000000,0.002153,0,1,2,2,2,2,2
0.397339,0.004205,0.106820,0.011451,0.085462,0.028527,0.000000,0.047034,0.000000,0.010463,0.057754,0.029390,0.010163,0.003015,0.000000,0.003055,0,2,2,2,1,1,1
0.450606,0.005185,0.083146,0.009758,0.068069,0.018703,0.000000,0.053959,0.010857,0.010163,0.149734,0.033910,0.000000,0.005201,0.000000,0.001921,0,1,2,2,2,2,2
0.501901,0.004625,0.096968,0.009414,0.093818,0.021699,0.000000,0.058002,0.000000,0.008585,0.160452,0.028618,0.011088,0.005598,0.000000,0.003034,0,1,2,2,2,2,2
0.470658,0.002196,0.087296,0.010243,0.071997,0.017454,0.000000,0.055177,0.008020,0.011088,0.155368,0.036277,0.010151,0.003598,0.000000,0.001793,0,1,1,2,2,2,2
0.469141,0.001836,0.065699,0.013169,0.094292,0.023039,0.000000,0.043304,0.014828,0.010151,0.153649,0.039050,0.000000,0.007033,0.000000,0.003091,0,1,1,2,2,2,2
0.380102,0.002653,0.119854,0.008306,0.077656,0.018882,0.000000,0.036169,0.000000,0.011382,0.070910,0.026895,0.000000,0.004665,0.000000,0.002730,0,2,2,2,1,2,2
0.473536,0.003694,0.077323,0.011080,0.088057,0.029313,0.003617,0.056620,0.000000,0.010443,0.138582,0.036798,0.009400,0.006384,0.000000,0.002225,0,1,2,2,2,2,2
0.460401,0.002197,0.073582,0.007880,0.095045,0.027725,0.000000,0.050010,0.002340,0.009400,0.154547,0.032667,0.000000,0.002884,0.000000,0.002124,0,1,2,2,2,2,2
0.467993,0.004971,0.072441,0.012111,0.096809,0.025843,0.000000,0.062305,0.000000,0.008306,0.149363,0.029571,0.000000,0.004611,0.000000,0.001662,0,1,2,2,2,2,2
0.465041,0.005314,0.089617,0.013283,0.076726,0.025186,0.000000,0.057351,0.001939,0.008863,0.145411,0.034195,0.000000,0.005603,0.000000,0.001553,0,1,2,2,2,2,2
0.469999,0.004604,0.091393,0.009784,0.073987,0.024406,0.000000,0.069154,0.000000,0.011741,0.146878,0.027384,0.000000,0.007821,0.000000,0.002847,0,1,2,2,2,2,2
0.460367,0.006079,0.106864,0.010841,0.070371,0.022443,0.010292,0.054182,0.000000,0.010279,0.136364,0.026972,0.000000,0.004138,0.000000,0.001542,0,1,2,2,2,2,2
0.468800,0.007475,0.077397,0.009416,0.091989,0.019975,0.000000,0.067818,0.000000,0.009571,0.155486,0.027436,0.000000,0.001010,0.000000,0.001227,0,1,2,2,2,2,2
0.451886,0.004931,0.072043,0.011231,0.074497,0.031035,0.007839,0.057895,0.000000,0.009418,0.140020,0.030351,0.008995,0.002273,0.000000,0.001358,0,1,1,2,2,2,2
0.482793,0.003686,0.107542,0.009775,0.075374,0.022815,0.000000,0.047683,0.006944,0.008995,0.161565,0.032887,0.000000,0.003326,0.000000,0.002201,1,1,2,2,2,2,2
0.477585,0.002494,0.076165,0.012236,0.072491,0.026543,0.000000,0.044429,0.016174,0.010250,0.168785,0.031519,0.009793,0.006168,0.000000,0.000538,0,1,1,2,2,2,2
0.455367,0.004558,0.100506,0.012982,0.075738,0.029786,0.000000,0.059495,0.011710,0.009793,0.120056,0.021539,0.000000,0.006290,0.000000,0.002914,0,1,2,2,2,2,2
0.487784,0.007750,0.094610,0.012483,0.094586,0.026748,0.000000,0.067550,0.000000,0.009332,0.138939,0.027106,0.000000,0.005216,0.000000,0.003464,1,1,2,2,2,2,2
0.446541,0.005362,0.065153,0.007159,0.085636,0.028768,0.000000,0.049270,0.014160,0.010753,0.149104,0.024817,0.000000,0.003721,0.000000,0.002638,0,1,2,2,1,2,2
0.454187,0.002181,0.074944,0.009586,0.088998,0.025407,0.000000,0.044014,0.000000,0.010912,0.157539,0.032555,0.000000,0.006704,0.000000,0.001347,0,1,1,2,2,2,2
0.472953,0.004553,0.109179,0.007539,0.080623,0.023742,0.011136,0.047441,0.005704,0.009607,0.142646,0.025047,0.000000,0.003638,0.000000,0.002098,0,2,2,2,2,2,2
0.451751,0.006683,0.082731,0.013040,0.075488,0.017252,0.000000,0.061852,0.000000,0.011828,0.149817,0.026030,0.000000,0.004681,0.000000,0.002349,0,1,2,2,2,2,2
0.458720,0.007717,0.068995,0.011566,0.099483,0.022529,0.005631,0.046872,0.000000,0.010451,0.153221,0.028045,0.000000,0.003687,0.000000,0.000523,0,1,1,2,2,2,2
0.473570,0.003674,0.078893,0.014957,0.094238,0.018966,0.000000,0.060584,0.000000,0.009857,0.150165,0.033357,0.000000,0.007700,0.000000,0.001179,0,1,2,2,2,2,2
0.472113,0.005845,0.086104,0.009405,0.081233,0.028959,0.012912,0.046964,0.001190,0.011118,0.146653,0.033135,0.000000,0.007259,0.000000,0.001336,0,1,2,2,2,2,2
0.461474,0.003088,0.098872,0.013624,0.068021,0.025346,0.000000,0.064883,0.000000,0.009675,0.148984,0.021344,0.000000,0.006577,0.000000,0.001060,0,1,2,2,2,2,2
0.477583,0.003539,0.077049,0.012988,0.096863,0.024484,0.000000,0.042498,0.004713,0.008906,0.165620,0.030739,0.000000,0.007787,0.000000,0.002397,0,1,2,2,2,2,2
0.426888,0.002904,0.060908,0.010033,0.083483,0.034533,0.000000,0.052747,0.000000,0.010114,0.133155,0.029237,0.000000,0.006731,0.000000,0.003043,0,1,1,2,2,2,2
0.501312,0.004450,0.091583,0.011760,0.080697,0.028324,0.000000,0.063015,0.000000,0.009950,0.159366,0.033458,0.009293,0.006606,0.000000,0.002810,0,1,2,2,2,2,2
0.466303,0.004587,0.090154,0.010486,0.080501,0.018850,0.000000,0.052751,0.028637,0.009293,0.127253,0.038047,0.000000,0.003864,0.000000,0.001880,0,1,2,2,2,2,2
0.277842,0.005471,0.051437,0.012584,0.078264,0.024548,0.000000,0.038323,0.000000,0.009084,0.020666,0.030452,0.000000,0.003101,0.000000,0.003912,0,1,1,1,1,1,1
0.408779,0.005815,0.087186,0.007700,0.089859,0.028732,0.000000,0.031338,0.000000,0.010911,0.111169,0.028563,0.000000,0.006316,0.000000,0.001190,0,1,2,2,1,1,1
0.397938,0.007093,0.089838,0.006479,0.091340,0.032150,0.012610,0.048099,0.000000,0.008465,0.061426,0.030002,0.000000,0.007750,0.000000,0.002686,1,1,2,2,1,2,2
0.495281,0.006087,0.090103,0.010983,0.080336,0.030296,0.000000,0.063815,0.013532,0.009678,0.159752,0.025185,0.000000,0.003555,0.000000,0.001959,0,1,2,2,2,2,2
0.414898,0.003147,0.088483,0.011618,0.082900,0.023288,0.000000,0.055826,0.000000,0.009271,0.090961,0.030669,0.009068,0.006240,0.000000,0.003427,0,1,2,2,1,1,1
0.522551,0.008721,0.094620,0.008833,0.083841,0.022750,0.000000,0.049840,0.029397,0.009068,0.162747,0.032528,0.010948,0.006428,0.000000,0.002830,0,1,2,2,2,2,2
0.492664,0.004571,0.066270,0.007523,0.082543,0.024846,0.000000,0.056762,0.027692,0.010948,0.169989,0.032984,0.000000,0.006003,0.000000,0.002533,0,1,1,2,2,2,2
0.365422,0.005923,0.062492,0.010556,0.085773,0.019289,0.000000,0.044277,0.000000,0.009015,0.094093,0.028614,0.000000,0.002359,0.000000,0.003031,0,1,1,2,1,1,1
0.506199,0.006159,0.103322,0.006863,0.090130,0.025202,0.000000,0.057136,0.008511,0.010553,0.158162,0.033831,0.000000,0.004393,0.000000,0.001937,1,2,2,2,2,2,2
0.514680,0.006696,0.097396,0.007822,0.082093,0.021266,0.000000,0.054080,0.036629,0.010672,0.165875,0.025643,0.000000,0.003540,0.000000,0.002968,1,2,2,2,2,2,2
0.388557,0.008156,0.062154,0.007695,0.096860,0.031027,0.000000,0.044515,0.000000,0.009576,0.075116,0.036246,0.011092,0.005338,0.000000,0.000782,0,1,1,2,1,1,1
0.531990,0.007855,0.115305,0.012305,0.064287,0.029149,0.000000,0.046304,0.030881,0.011092,0.162410,0.032401,0.009899,0.006564,0.000000,0.003538,1,2,2,2,2,2,2
0.389788,0.004271,0.071650,0.007171,0.099505,0.022442,0.000000,0.045071,0.000000,0.011123,0.088298,0.023834,0.010583,0.002770,0.000000,0.003070,0,1,2,2,1,1,1
0.479468,0.001252,0.072943,0.012535,0.088643,0.031854,0.000000,0.050047,0.016709,0.010583,0.150478,0.037076,0.000000,0.005788,0.000000,0.001560,0,1,1,2,2,2,2
0.495323,0.005522,0.082798,0.013129,0.073221,0.027162,0.000000,0.063426,0.014754,0.009866,0.168331,0.034642,0.000000,0.002070,0.000000,0.000402,0,1,2,2,2,2,2
0.493392,0.004747,0.077797,0.014752,0.087512,0.023710,0.000000,0.053606,0.035931,0.010020,0.145635,0.031514,0.000000,0.006183,0.000000,0.001985,0,1,2,2,2,2,2
0.498890,0.007043,0.071810,0.009397,0.095728,0.032753,0.000000,0.059166,0.015550,0.010461,0.164007,0.026775,0.000000,0.005024,0.000000,0.001176,1,1,2,2,2,2,2
0.389853,0.002616,0.080508,0.011439,0.086925,0.025558,0.000000,0.062914,0.000000,0.009631,0.067167,0.029305,0.009714,0.003224,0.000000,0.000852,0,1,2,2,1,1,1
0.513695,0.002463,0.090399,0.011995,0.084513,0.026957,0.000000,0.056639,0.004924,0.009714,0.181888,0.027958,0.010830,0.004773,0.000000,0.000642,0,1,2,2,2,2,2
0.510829,0.008173,0.089740,0.005685,0.093427,0.028830,0.000000,0.068201,0.005634,0.010830,0.163777,0.027228,0.000000,0.006882,0.000000,0.002422,0,1,2,2,2,2,2
0.383186,0.004219,0.102126,0.008092,0.076526,0.027925,0.000000,0.047024,0.000000,0.011401,0.069125,0.029393,0.000000,0.005164,0.000000,0.002191,0,1,2,3,1,2,2
0.477904,0.004949,0.078536,0.006171,0.071090,0.024737,0.000000,0.039599,0.023608,0.009473,0.173999,0.022743,0.011882,0.008795,0.000000,0.002322,0,1,1,2,2,2,2
0.478908,0.004953,0.064388,0.012274,0.083238,0.027146,0.000000,0.062381,0.002365,0.011882,0.161218,0.029644,0.011765,0.005487,0.000000,0.002167,0,1,1,2,2,2,2
0.489337,0.004901,0.099781,0.008819,0.081862,0.026492,0.000000,0.050196,0.023762,0.011765,0.153902,0.021055,0.000000,0.006185,0.000000,0.000617,1,2,2,2,2,2,2
0.466636,0.004362,0.074898,0.012524,0.078548,0.029222,0.000000,0.063529,0.000000,0.008829,0.164522,0.026869,0.000000,0.002858,0.000000,0.000475,0,1,1,2,2,2,2
0.482327,0.006220,0.077297,0.009958,0.078798,0.032645,0.000000,0.049761,0.011904,0.010669,0.158334,0.037486,0.000000,0.006461,0.000000,0.002794,0,1,1,2,2,2,2
0.402368,0.008634,0.086374,0.013043,0.087027,0.019756,0.000000,0.044492,0.000000,0.010754,0.094889,0.027430,0.000000,0.008522,0.000000,0.001447,1,2,2,3,1,1,2
0.540030,0.007194,0.109628,0.010119,0.077181,0.024160,0.000000,0.050923,0.024487,0.011085,0.178530,0.036944,0.000000,0.005845,0.000000,0.003934,0,2,2,2,2,2,2
0.377285,0.005450,0.070135,0.014721,0.083840,0.022243,0.000000,0.054958,0.000000,0.009596,0.076589,0.034144,0.000000,0.004212,0.000000,0.001397,0,1,1,2,1,1,1
0.473270,0.004108,0.089164,0.009467,0.067199,0.026285,0.000000,0.045254,0.034284,0.008476,0.153602,0.028193,0.000000,0.005599,0.000000,0.001639,0,1,1,2,2,2,2
0.494866,0.006163,0.076872,0.008501,0.088792,0.024778,0.000000,0.045756,0.021030,0.009736,0.162493,0.033071,0.008088,0.008217,0.000000,0.001369,0,1,1,2,2,2,2
0.499603,0.005039,0.077434,0.006449,0.095970,0.025099,0.000000,0.062247,0.008735,0.008088,0.162245,0.029518,0.010422,0.005588,0.000000,0.002769,0,1,2,2,2,2,2
0.501001,0.005470,0.089288,0.010317,0.078720,0.023442,0.000000,0.047248,0.027645,0.010422,0.159235,0.034052,0.009251,0.005046,0.000000,0.000865,0,1,2,2,2,2,2
0.403369,0.002419,0.100730,0.011059,0.079993,0.028003,0.012675,0.035005,0.000000,0.009306,0.088564,0.030092,0.000000,0.004158,0.000000,0.001365,0,1,2,2,1,1,2
0.309484,0.006928,0.085746,0.012940,0.075701,0.025812,0.000000,0.056021,0.000000,0.010140,0.000000,0.029725,0.000000,0.003716,0.000000,0.002755,0,1,2,2,1,1,1
0.393644,0.004508,0.079705,0.005502,0.097336,0.028426,0.009110,0.047866,0.000000,0.008417,0.068022,0.024997,0.010243,0.008220,0.000000,0.001292,0,1,2,2,1,2,2
0.475969,0.005108,0.087828,0.011627,0.087719,0.025401,0.000000,0.041286,0.016044,0.010243,0.157625,0.028667,0.000000,0.003095,0.000000,0.001326,0,1,2,2,2,2,2
0.499286,0.003840,0.092917,0.012629,0.084443,0.027588,0.000000,0.045307,0.010322,0.010276,0.171015,0.028621,0.009749,0.001425,0.000000,0.001154,0,1,2,2,2,2,2
0.510489,0.006051,0.088808,0.009067,0.085155,0.026615,0.000000,0.058288,0.015163,0.009749,0.173956,0.034345,0.000000,0.001972,0.000000,0.001320,0,1,2,2,2,2,2
0.428431,0.007905,0.089580,0.007283,0.096653,0.024896,0.012124,0.043575,0.000000,0.008470,0.093812,0.037624,0.000000,0.004134,0.000000,0.002375,1,2,2,2,1,2,2
0.426352,0.007076,0.106841,0.011083,0.080169,0.023827,0.000000,0.055739,0.000000,0.008494,0.087145,0.037658,0.000000,0.006594,0.000000,0.001726,0,2,2,2,1,2,2
0.380862,0.003460,0.074640,0.010784,0.080258,0.034740,0.006890,0.056575,0.000000,0.010448,0.063391,0.031712,0.000000,0.005457,0.000000,0.002507,0,1,1,2,1,1,1
0.376914,0.008348,0.067057,0.008849,0.084543,0.030241,0.010371,0.040110,0.000000,0.011291,0.077949,0.031423,0.000000,0.003918,0.000000,0.002814,0,1,2,2,1,1,1
0.390043,0.007651,0.062375,0.008172,0.087222,0.021026,0.000000,0.037178,0.000000,0.008829,0.120878,0.029916,0.000000,0.004399,0.000000,0.002397,0,1,2,2,1,1,1
0.383983,0.002496,0.083974,0.011103,0.073755,0.025961,0.000000,0.051069,0.000000,0.009455,0.083731,0.024030,0.010304,0.005493,0.000000,0.002612,0,1,1,2,1,1,1
0.471777,0.004084,0.074135,0.008137,0.082331,0.021362,0.000000,0.058283,0.016064,0.010304,0.164417,0.026346,0.000000,0.004536,0.000000,0.001778,0,1,1,2,2,2,2
0.398883,0.001791,0.075711,0.013884,0.085408,0.028794,0.012923,0.063106,0.000000,0.009000,0.053228,0.037101,0.010635,0.005612,0.000000,0.001690,0,1,2,2,1,1,1
0.433841,0.003021,0.124043,0.011235,0.097133,0.019084,0.000000,0.046634,0.000000,0.009440,0.089637,0.026543,0.000000,0.004913,0.000000,0.002158,1,2,2,2,1,2,2
0.398364,0.003798,0.069896,0.008551,0.096717,0.019690,0.000000,0.056137,0.000000,0.009596,0.080350,0.033292,0.010174,0.008619,0.000000,0.001544,0,2,2,2,1,1,2
0.506291,0.003872,0.090518,0.009166,0.076679,0.019115,0.000000,0.052629,0.028727,0.010174,0.176355,0.033926,0.000000,0.003442,0.000000,0.001688,0,1,2,2,2,2,2
0.502668,0.002642,0.083860,0.009307,0.094596,0.030555,0.000000,0.058981,0.026260,0.009534,0.154290,0.028784,0.000000,0.003039,0.000000,0.000820,0,1,2,2,2,2,2
0.402122,0.005656,0.091002,0.005411,0.082794,0.024244,0.000000,0.052201,0.000000,0.008997,0.099083,0.025601,0.000000,0.006486,0.000000,0.000647,1,1,2,3,1,2,2
0.407631,0.005780,0.095131,0.011373,0.075237,0.021317,0.008717,0.053951,0.000000,0.009934,0.095836,0.024987,0.000000,0.003133,0.000000,0.002235,0,1,2,2,1,2,2
0.386080,0.005861,0.086411,0.012051,0.094535,0.026332,0.008277,0.054635,0.000000,0.009228,0.046830,0.039089,0.000000,0.001879,0.000000,0.000952,0,1,2,2,1,1,2
0.513774,0.005286,0.100104,0.011851,0.076472,0.026750,0.000000,0.065991,0.001329,0.010026,0.175073,0.032588,0.000000,0.006724,0.000000,0.001580,0,1,2,2,2,2,2
0.396583,0.003733,0.110393,0.007609,0.075405,0.023649,0.003567,0.055460,0.000000,0.010478,0.069108,0.029633,0.000000,0.003863,0.000000,0.003685,1,1,2,2,1,1,1
0.364298,0.004177,0.070803,0.007973,0.078020,0.021448,0.000000,0.066566,0.000000,0.010322,0.069369,0.028563,0.000000,0.003278,0.000000,0.003779,0,1,1,2,1,1,1
0.477678,0.007785,0.059378,0.008855,0.082023,0.021733,0.000000,0.058570,0.023899,0.009773,0.166275,0.030123,0.000000,0.008188,0.000000,0.001076,0,1,1,2,2,2,2
0.486507,0.006620,0.070130,0.010743,0.083834,0.028683,0.000000,0.042169,0.038110,0.011104,0.150425,0.033675,0.000000,0.008024,0.000000,0.002990,0,1,1,2,2,2,2
0.378516,0.007101,0.070397,0.013553,0.072853,0.032071,0.000000,0.046458,0.000000,0.009649,0.094611,0.026462,0.000000,0.003866,0.000000,0.001495,0,1,1,2,1,1,1
0.477497,0.006259,0.059770,0.011339,0.096416,0.025640,0.000000,0.056940,0.021578,0.008973,0.163855,0.020970,0.000000,0.004400,0.000000,0.001357,0,1,1,2,2,2,2
0.387497,0.008342,0.088905,0.008023,0.064126,0.022761,0.007702,0.051148,0.000000,0.009857,0.092859,0.026898,0.000000,0.004588,0.000000,0.002288,0,1,1,2,1,1,1
0.383263,0.003743,0.092060,0.012356,0.069899,0.024007,0.000000,0.053453,0.000000,0.009264,0.077277,0.033848,0.000000,0.006143,0.000000,0.001213,0,1,2,2,1,1,1
0.486919,0.006106,0.072878,0.015447,0.091427,0.028091,0.000000,0.042033,0.026798,0.011729,0.146848,0.028243,0.010580,0.005873,0.000000,0.000866,0,1,1,2,2,2,2
0.413828,0.005903,0.072538,0.006853,0.096228,0.031296,0.002388,0.039560,0.000000,0.011167,0.098589,0.032056,0.009799,0.003761,0.000000,0.003690,0,1,2,2,1,1,1
0.505137,0.003821,0.086235,0.011758,0.079223,0.033120,0.000000,0.058385,0.026084,0.009799,0.146468,0.027854,0.011913,0.006958,0.000000,0.003519,0,1,2,2,2,2,2
0.496976,0.005062,0.088504,0.009216,0.078845,0.021509,0.000000,0.054898,0.024675,0.011913,0.166380,0.030603,0.000000,0.003125,0.000000,0.002246,0,1,2,2,2,2,2
0.391601,0.005850,0.092989,0.014380,0.078959,0.032824,0.019823,0.042161,0.000000,0.010923,0.060326,0.026141,0.000000,0.005646,0.000000,0.001579,0,1,2,2,1,1,2
0.402882,0.007172,0.093010,0.011041,0.081582,0.025935,0.012692,0.044841,0.000000,0.009144,0.085039,0.026545,0.000000,0.002280,0.000000,0.003601,1,1,2,2,1,1,2
0.408639,0.003763,0.088705,0.011227,0.088278,0.029966,0.002653,0.064662,0.000000,0.011826,0.070109,0.029555,0.000000,0.005114,0.000000,0.002781,0,1,2,2,1,1,1
0.514024,0.008025,0.093529,0.008274,0.079116,0.030894,0.000000,0.061404,0.024306,0.010017,0.165226,0.025778,0.000000,0.006068,0.000000,0.001387,0,1,2,2,2,2,2
0.409714,0.006934,0.110668,0.011539,0.065637,0.021861,0.000000,0.044207,0.000000,0.008966,0.096942,0.032114,0.000000,0.007161,0.000000,0.003685,0,1,2,3,1,2,2
0.500792,0.004232,0.068448,0.006139,0.086080,0.027226,0.000000,0.050922,0.032133,0.009856,0.170975,0.035823,0.000000,0.007754,0.000000,0.001204,0,1,1,2,2,2,2
0.421578,0.006968,0.085072,0.010444,0.099619,0.028930,0.000000,0.059536,0.000000,0.010647,0.071611,0.028631,0.010199,0.007183,0.000000,0.002738,1,1,2,3,1,2,2
0.495984,0.007502,0.092840,0.009231,0.096406,0.026991,0.000000,0.046743,0.024181,0.010199,0.146962,0.024136,0.000000,0.007853,0.000000,0.002940,0,2,2,2,2,2,2
0.512725,0.005786,0.119118,0.008974,0.072252,0.019737,0.000000,0.062230,0.006732,0.011096,0.154522,0.036194,0.008522,0.004922,0.000000,0.002640,0,2,2,2,2,2,2
0.503687,0.005588,0.114420,0.008432,0.070114,0.019592,0.000000,0.062583,0.015801,0.008522,0.162801,0.022060,0.009302,0.002030,0.000000,0.002442,0,2,2,2,2,2,2
0.529663,0.007226,0.107849,0.005103,0.085349,0.025271,0.000000,0.054771,0.007137,0.009302,0.172878,0.034177,0.011541,0.006051,0.000000,0.003008,1,2,2,2,2,2,2
0.493992,0.004757,0.074122,0.006295,0.086310,0.025501,0.000000,0.067737,0.013165,0.011541,0.168473,0.030073,0.000000,0.004552,0.000000,0.001466,0,1,1,2,2,2,2
0.509020,0.005722,0.121867,0.011126,0.068465,0.026036,0.000000,0.055035,0.016004,0.009934,0.158886,0.030941,0.000000,0.004237,0.000000,0.000767,1,2,2,2,2,2,2
0.480868,0.006063,0.066801,0.013765,0.088717,0.028616,0.000000,0.046727,0.023647,0.009044,0.157294,0.032115,0.000000,0.005295,0.000000,0.002784,0,1,1,2,2,2,2
0.488507,0.007760,0.076896,0.010013,0.088983,0.023051,0.000000,0.055222,0.018126,0.008124,0.160709,0.030372,0.000000,0.005465,0.000000,0.003786,0,1,2,2,2,2,2
0.489121,0.004237,0.089246,0.013013,0.087683,0.028938,0.000000,0.048307,0.017756,0.011230,0.151880,0.028183,0.000000,0.005678,0.000000,0.002970,0,1,2,2,2,2,2
0.493866,0.003784,0.087012,0.007748,0.099853,0.025316,0.000000,0.062699,0.000000,0.010546,0.146109,0.034902,0.011749,0.003010,0.000000,0.001138,0,1,2,2,2,2,2
0.512776,0.003967,0.102118,0.010721,0.073282,0.024073,0.000000,0.064777,0.001148,0.011749,0.184243,0.032059,0.000000,0.002861,0.000000,0.001778,0,2,2,2,2,2,2
0.415688,0.002751,0.099255,0.013793,0.076452,0.018712,0.000000,0.060095,0.000000,0.008237,0.094476,0.033812,0.000000,0.005943,0.000000,0.002162,0,1,2,2,1,1,1
0.423871,0.006025,0.092051,0.009041,0.092563,0.025423,0.000000,0.053204,0.000000,0.009775,0.092617,0.035290,0.000000,0.007141,0.000000,0.000741,0,1,2,2,1,2,2
