Perception_RadarPerception_SPAWN->Perception_RadarPerception_START,Perception_RadarPerception_SPAWN->Perception_RadarPerception_START
0.010640,0.010640
0.018458,0.018458
0.022109,0.022109
0.016841,0.016841
0.004549,0.004549
0.011165,0.011165
0.015327,0.015327
0.020706,0.020706
0.017929,0.017929
0.022339,0.022339
0.008562,0.008562
0.005910,0.005910
0.004966,0.004966
0.002114,0.002114
0.022825,0.022825
0.017517,0.017517
0.004985,0.004985
0.019447,0.019447
0.004682,0.004682
0.006319,0.006319
0.028217,0.028217
0.010536,0.010536
0.013015,0.013015
0.017500,0.017500
0.000000,0.000000
0.014282,0.014282
0.011928,0.011928
0.004292,0.004292
0.005836,0.005836
0.001134,0.001134
0.001693,0.001693
