start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
62.192713,4.433714,5.221237,16.963167,0.485740,35.088855,26
58.602905,0.789268,5.420486,16.725196,0.009105,35.658850,23
57.442661,0.895143,7.655371,13.603713,0.306144,34.982290,23
56.875024,1.853839,5.649927,14.435819,0.561415,34.374024,22
57.588109,2.464133,4.637015,15.320683,0.000000,35.166278,23
58.124420,1.947623,4.116544,15.759494,0.000000,36.300759,24
57.424944,1.003559,8.501903,12.187611,0.000000,35.731871,25
61.654123,1.367553,9.606247,13.585047,0.000000,37.095276,26
61.431365,1.813394,8.802497,14.091615,0.579670,36.144189,25
61.771741,1.476575,12.163124,11.365082,0.422157,36.344803,25
60.653698,0.766717,15.360106,7.932004,0.543336,36.051535,23
58.734945,0.958514,15.838677,5.904066,0.219333,35.814355,21
59.029754,1.382798,15.710684,6.037917,1.717954,34.180401,22
55.454209,0.000000,13.398841,6.701617,0.000000,35.353751,20
55.205276,1.219321,11.762599,7.303552,0.000000,34.919804,21
54.270119,0.645857,10.719225,7.805964,0.000000,35.099073,21
55.418376,0.321541,11.730900,7.401765,0.000000,35.964170,23
56.982606,0.129459,12.249541,7.781435,0.000000,36.822171,23
62.776714,0.000000,12.680810,10.055984,0.000000,40.039920,27
63.088527,1.174605,13.594712,7.970579,0.298062,40.050569,27
65.857600,1.909346,12.973209,10.971937,1.547459,38.455649,30
65.704874,1.921315,12.826747,12.998784,1.509087,36.448941,30
65.489195,1.695952,13.107146,13.184272,0.885173,36.616652,28
65.967767,3.948066,10.562788,14.010837,0.747621,36.698455,28
65.793445,3.089349,11.515365,14.140770,0.000000,37.047961,29
66.308781,3.563479,10.902025,14.091939,0.603091,37.148247,29
66.343528,2.963877,12.478832,13.847159,0.030184,37.023476,30
66.335290,3.118746,12.402693,13.524648,0.000000,37.289203,31
68.698593,3.733930,11.172315,14.271292,0.000000,39.521056,31
68.315263,3.653710,10.621954,15.137247,1.299844,37.602508,32
70.274245,5.427353,10.037465,15.307641,0.361750,39.140036,33
68.707333,3.896330,10.399686,14.721687,1.202899,38.486731,31
66.211879,5.359702,8.333676,14.294937,2.171295,36.052269,30
66.787343,10.704086,5.390286,13.400041,0.000000,37.292930,28
66.940962,10.446784,5.652364,13.304512,0.716630,36.820672,29
65.829011,7.158710,5.729521,15.173782,1.787423,35.979575,27
64.293895,5.990707,5.971304,17.131321,2.369478,32.831085,25
65.361998,4.596030,8.203423,16.988776,0.000000,35.573769,24
64.633663,3.832670,8.901787,15.738290,0.000000,36.160916,24
66.765154,3.522555,9.735176,17.970152,0.000000,35.537271,26
66.830925,4.509837,9.867290,16.873477,0.507739,35.072582,27
66.329553,4.115773,13.093197,15.031571,0.000000,34.089012,28
67.113832,4.705737,12.529036,14.912074,0.000000,34.966985,29
65.974404,3.518004,14.111483,13.963273,0.000000,34.381644,30
66.547897,3.860737,15.667783,12.410126,0.000000,34.609251,30
70.287971,4.083052,15.993613,14.441753,0.000000,35.769553,31
71.527410,4.632235,16.884220,13.314530,1.132295,35.564130,31
70.622218,2.856059,17.938162,15.904234,0.000000,33.923763,31
68.645068,0.612711,18.554634,15.373766,0.000000,34.103957,28
68.874372,0.965846,17.038134,16.240575,0.000000,34.629817,27
68.479885,0.502766,17.658581,14.321284,0.517382,35.479872,27
68.879608,0.639374,17.541093,15.502466,0.000000,35.196675,28
70.880326,0.470861,18.076376,16.138738,0.000000,36.194351,30
74.095086,0.480746,18.103369,17.908158,1.289060,36.313753,32
75.528080,3.697970,15.031571,18.710709,1.046481,37.041349,33
71.893574,1.268802,15.545638,18.152047,0.000000,36.927087,31
74.273875,0.000000,15.513302,17.892669,0.000000,40.867904,30
76.140357,0.000000,18.819454,15.363590,1.450457,40.506856,31
75.830586,1.313342,16.181338,18.404290,0.022165,39.909451,32
73.959777,1.732259,16.541453,15.689017,0.341229,39.655819,32
72.033145,0.000000,16.602949,15.543610,0.000000,39.886586,33
73.020447,1.007206,17.114652,14.349523,0.000000,40.549066,32
72.862669,0.962443,18.425251,12.448078,0.284253,40.742644,31
71.586805,5.751326,12.119258,14.205506,0.000000,39.510715,32
73.411357,7.145947,9.865352,14.509903,0.365649,41.524506,31
68.469005,4.579617,11.142164,11.726482,0.000000,41.020742,28
69.109441,4.671042,12.241336,11.651828,0.175825,40.369410,29
67.478748,3.653248,12.539933,11.951339,0.000000,39.334228,29
65.701214,3.446807,12.139616,11.517250,0.000000,38.597541,29
66.576546,5.208042,9.782260,12.884584,0.000000,38.701660,30
64.798981,4.355942,9.688326,12.544183,0.000000,38.210530,28
66.445032,4.818541,10.556171,11.555739,0.219182,39.295399,29
66.584323,5.080778,10.793658,12.148309,0.000000,38.561578,29
65.719902,4.428035,12.065693,11.269004,0.000000,37.957170,29
65.053238,4.057328,11.758046,11.895365,0.367300,36.975199,29
64.151711,3.903639,13.260785,10.399723,0.000000,36.587564,28
