start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
275.025086,19.979483,50.410871,177.952542,0.000000,26.682190,26
278.289433,21.084074,40.080150,197.171725,0.000000,19.953484,28
271.486508,17.590254,40.085780,195.433734,0.000000,18.376740,28
290.355302,1.904035,48.318551,191.650390,9.592353,38.889973,28
279.643387,0.000000,42.469317,199.895689,0.000000,37.278381,26
284.088358,0.000000,37.523953,208.067675,0.000000,38.496730,26
292.466642,0.000000,53.678617,189.380519,0.000000,49.407506,28
298.772131,0.000000,53.255358,190.251555,18.965340,36.299878,28
286.316829,8.613886,65.350294,181.310339,14.001917,17.040393,28
289.282014,12.254319,60.973302,197.647548,0.000000,18.406845,29
285.232040,25.238625,50.450676,190.357234,3.843853,15.341652,30
277.502726,17.311542,53.490469,185.940601,0.000000,20.760114,30
275.032632,13.705888,60.347410,182.651025,0.000000,18.328309,31
269.455027,10.039430,52.108868,188.303685,3.936597,15.066447,31
276.905719,17.193729,60.212744,181.189885,0.000000,18.309361,32
282.571065,24.917318,61.278864,182.265933,0.000000,14.108950,34
272.573526,11.403420,78.983920,169.409523,0.000000,12.776663,33
319.553251,21.557164,78.415510,169.210741,0.000000,50.369836,36
334.364361,24.790415,74.938898,176.120769,24.631062,33.883217,38
320.263477,17.059063,62.934563,203.286667,11.086594,25.896590,35
311.705312,35.074351,35.229800,213.758965,19.141298,8.500898,34
336.589122,32.194755,33.194449,233.527795,0.000000,37.672123,36
352.263186,18.774783,32.616526,257.433419,0.000000,43.438458,38
347.743777,14.884767,35.333595,255.554277,0.000000,41.971138,38
346.783246,19.569695,36.748546,249.850999,21.468069,19.145937,39
341.624074,32.086546,45.121220,248.373230,1.225367,14.817711,38
341.569756,27.824108,49.148079,239.592797,0.000000,25.004772,38
352.124569,42.303667,37.549370,238.761615,0.000000,33.509917,40
365.481271,32.632293,31.042310,247.375915,12.992659,41.438094,40
342.774556,24.214536,30.318274,248.395890,8.556845,31.289011,38
342.404742,51.823582,0.000000,242.304079,0.000000,48.277081,38
356.613502,51.568384,2.623571,247.999855,0.000000,54.421692,39
400.381296,48.016234,3.652341,272.819869,6.302581,69.590271,40
391.222431,50.162556,33.516420,242.803095,5.645309,59.095051,40
377.547130,75.768502,27.099773,223.337128,0.000000,51.341727,38
