bin,total,start3=0,start3=1,start3=2,start3=3,start3=4,start3=5,start3=6,start3=8,start3=9
0.114000,0.000568,0.000032,0.000253,0.000221,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000
0.115000,0.000316,0.000063,0.000063,0.000158,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000
0.116000,0.000631,0.000063,0.000189,0.000284,0.000000,0.000032,0.000032,0.000032,0.000000,0.000000
0.117000,0.000253,0.000000,0.000063,0.000158,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000
0.118000,0.000158,0.000000,0.000032,0.000095,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000
0.119000,0.000474,0.000032,0.000189,0.000158,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000
0.120000,0.000442,0.000000,0.000126,0.000253,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000
0.121000,0.000568,0.000000,0.000126,0.000316,0.000126,0.000000,0.000000,0.000000,0.000000,0.000000
0.122000,0.000347,0.000032,0.000095,0.000063,0.000095,0.000000,0.000063,0.000000,0.000000,0.000000
0.123000,0.000600,0.000000,0.000253,0.000221,0.000095,0.000032,0.000000,0.000000,0.000000,0.000000
0.124000,0.000379,0.000000,0.000189,0.000158,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000
0.125000,0.000505,0.000000,0.000284,0.000189,0.000000,0.000032,0.000000,0.000000,0.000000,0.000000
0.126000,0.000347,0.000000,0.000095,0.000189,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000
0.127000,0.000410,0.000000,0.000189,0.000126,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000
0.128000,0.000442,0.000000,0.000158,0.000221,0.000032,0.000032,0.000000,0.000000,0.000000,0.000000
0.129000,0.000505,0.000032,0.000189,0.000221,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000
0.130000,0.000474,0.000032,0.000221,0.000158,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000
0.131000,0.000284,0.000000,0.000095,0.000126,0.000032,0.000032,0.000000,0.000000,0.000000,0.000000
0.132000,0.000442,0.000000,0.000189,0.000189,0.000032,0.000032,0.000000,0.000000,0.000000,0.000000
0.133000,0.000379,0.000000,0.000189,0.000158,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000
0.134000,0.000537,0.000032,0.000221,0.000158,0.000095,0.000032,0.000000,0.000000,0.000000,0.000000
