Camera1_START->Braking_FINISH,Camera1_START->Camera1_FINISH,Camera1_FINISH->Perception_CameraPerception_START,Perception_CameraPerception_START->Perception_CameraPerception_FINISH,Perception_CameraPerception_FINISH->Perception_Fusion_START,Perception_Fusion_START->Perception_Fusion_FINISH,Perception_Fusion_FINISH->SemanticExtraction_ObjectDetection_START,SemanticExtraction_ObjectDetection_START->SemanticExtraction_ObjectDetection_FINISH,SemanticExtraction_ObjectDetection_FINISH->SemanticExtraction_Prediction_START,SemanticExtraction_Prediction_START->SemanticExtraction_Prediction_FINISH,SemanticExtraction_Prediction_FINISH->CollisionDetection_TimeToCollision_START,CollisionDetection_TimeToCollision_START->CollisionDetection_TimeToCollision_FINISH,CollisionDetection_TimeToCollision_FINISH->CollisionDetection_BrakingDecision_START,CollisionDetection_BrakingDecision_START->CollisionDetection_BrakingDecision_FINISH,CollisionDetection_BrakingDecision_FINISH->Braking_START,Braking_START->Braking_FINISH,Perception_CameraPerception_START,Perception_Fusion_START,SemanticExtraction_ObjectDetection_START,SemanticExtraction_Prediction_START,CollisionDetection_TimeToCollision_START,CollisionDetection_BrakingDecision_START,Braking_START
0.416687,0.006684,0.056970,0.010276,0.091798,0.020390,0.000000,0.042132,0.000000,0.008724,0.135923,0.031728,0.000000,0.002512,0.000000,0.009550,0,1,2,2,1,2,2
0.469255,0.007432,0.104383,0.012143,0.077940,0.029052,0.000000,0.044940,0.000000,0.009102,0.143061,0.028777,0.000000,0.003768,0.000000,0.008657,1,2,2,2,2,2,2
0.425903,0.004472,0.072894,0.010316,0.081057,0.022998,0.000000,0.037401,0.000000,0.008609,0.147972,0.021767,0.000000,0.006931,0.000000,0.011486,0,1,1,2,1,2,2
0.431112,0.008443,0.069495,0.006673,0.079787,0.026814,0.000000,0.061859,0.000000,0.010167,0.117201,0.034771,0.000000,0.005917,0.000000,0.009985,0,1,1,2,1,2,2
0.435858,0.003887,0.067047,0.011275,0.086394,0.020619,0.000000,0.065538,0.000000,0.010511,0.125458,0.029108,0.000000,0.006900,0.000000,0.009121,0,1,1,2,1,2,2
0.429646,0.003585,0.089345,0.009979,0.068022,0.026259,0.000000,0.044041,0.000000,0.011540,0.138679,0.022846,0.000000,0.004600,0.000000,0.010750,0,1,1,2,1,2,2
0.428512,0.003231,0.078941,0.006930,0.085270,0.023490,0.000000,0.035027,0.000000,0.009906,0.143222,0.028203,0.000000,0.006609,0.000000,0.007683,0,1,1,2,1,2,2
0.434343,0.001642,0.090826,0.012332,0.071214,0.028088,0.000000,0.044308,0.000000,0.010954,0.129244,0.028913,0.000000,0.004885,0.000000,0.011937,0,1,2,2,1,2,2
0.450862,0.006013,0.082756,0.005949,0.089335,0.019884,0.000000,0.042180,0.000000,0.009478,0.144082,0.036014,0.000000,0.002003,0.000000,0.013168,0,1,2,2,1,2,2
0.452083,0.006794,0.083289,0.009507,0.079990,0.031702,0.003276,0.050814,0.000000,0.009926,0.134845,0.025652,0.000000,0.006467,0.000000,0.009821,1,1,2,2,1,2,2
0.421193,0.004997,0.055821,0.010444,0.076435,0.025576,0.000000,0.051684,0.000000,0.010080,0.138785,0.029682,0.000000,0.006668,0.000000,0.011021,0,1,1,2,1,2,2
0.460555,0.005711,0.085470,0.012892,0.083028,0.015752,0.011283,0.040109,0.000000,0.009482,0.150507,0.029537,0.000000,0.004974,0.000000,0.011810,0,1,2,2,2,2,2
0.430694,0.006089,0.099299,0.008188,0.076714,0.022518,0.000000,0.053715,0.000000,0.010738,0.112239,0.029900,0.000000,0.002917,0.000000,0.008377,0,1,2,2,2,2,2
0.469085,0.002328,0.095864,0.004129,0.083169,0.023060,0.000000,0.040715,0.000000,0.010177,0.150725,0.032981,0.010441,0.005383,0.000000,0.010113,0,1,2,2,2,2,2
0.451871,0.002799,0.083481,0.007761,0.092586,0.020109,0.000000,0.037153,0.002522,0.010441,0.159498,0.020482,0.000000,0.004774,0.000000,0.010265,0,1,2,2,1,2,2
0.426685,0.002725,0.076506,0.012203,0.061799,0.022338,0.000000,0.048805,0.000000,0.008878,0.153497,0.028893,0.000000,0.003515,0.000000,0.007526,0,1,1,2,1,2,2
0.443993,0.008060,0.068343,0.009980,0.083997,0.031111,0.000000,0.051973,0.000000,0.010247,0.133110,0.028657,0.000000,0.005297,0.000000,0.013218,0,1,1,2,1,2,2
0.453980,0.004875,0.102124,0.008928,0.086178,0.020594,0.000000,0.051362,0.000000,0.010329,0.123764,0.031059,0.000000,0.004372,0.000000,0.010395,0,2,2,2,2,2,2
0.411767,0.005763,0.081218,0.014766,0.059503,0.022260,0.000000,0.048374,0.000000,0.009951,0.132970,0.021880,0.000000,0.004458,0.000000,0.010624,0,1,1,2,2,2,2
0.434794,0.006665,0.081888,0.009041,0.065619,0.015898,0.000000,0.055305,0.000000,0.010106,0.142741,0.030857,0.000000,0.006598,0.000000,0.010076,0,1,1,2,1,2,2
0.412853,0.007661,0.077229,0.011772,0.076028,0.019196,0.000000,0.044772,0.000000,0.011004,0.122483,0.027677,0.000000,0.005551,0.000000,0.009480,0,1,1,2,1,1,2
0.431951,0.003849,0.084842,0.012913,0.067648,0.027553,0.000000,0.042306,0.000000,0.011628,0.134876,0.029338,0.000000,0.003999,0.000000,0.012999,0,1,1,2,1,2,2
0.438127,0.004787,0.087742,0.014315,0.071522,0.026532,0.000000,0.034144,0.000000,0.010014,0.144586,0.029115,0.000000,0.007095,0.000000,0.008275,0,1,1,2,1,2,2
0.436930,0.003495,0.079984,0.011121,0.085113,0.024321,0.000000,0.050541,0.000000,0.010483,0.126178,0.030842,0.000000,0.004535,0.000000,0.010317,0,1,2,2,1,2,2
0.451917,0.004159,0.085167,0.009835,0.079990,0.032723,0.000000,0.046773,0.000000,0.010322,0.138752,0.026872,0.000000,0.006215,0.000000,0.011109,0,1,2,2,1,2,2
0.432935,0.007647,0.088726,0.005919,0.086355,0.026653,0.000000,0.057689,0.000000,0.008946,0.111103,0.026173,0.000000,0.002722,0.000000,0.011002,0,1,2,2,1,2,2
0.430398,0.001764,0.098567,0.015900,0.071251,0.027335,0.000000,0.049123,0.000000,0.009674,0.117064,0.023925,0.000000,0.005040,0.000000,0.010755,0,1,2,2,2,2,2
0.455131,0.005015,0.076386,0.004421,0.098944,0.027776,0.000000,0.045481,0.000000,0.009368,0.142525,0.031350,0.000000,0.005179,0.000000,0.008686,1,1,2,2,1,2,2
0.463295,0.004008,0.087664,0.006563,0.086959,0.016637,0.000000,0.064571,0.000000,0.010840,0.132350,0.028060,0.010179,0.004183,0.000000,0.011281,1,1,2,2,1,2,2
0.454719,0.006032,0.078067,0.006861,0.094692,0.024369,0.000000,0.030064,0.000063,0.010179,0.168772,0.022894,0.000000,0.004661,0.000000,0.008065,0,1,2,2,2,2,2
0.464529,0.004640,0.100861,0.011923,0.076970,0.026888,0.000000,0.053222,0.000000,0.010560,0.127641,0.032229,0.000000,0.007147,0.000000,0.012448,1,1,2,2,2,2,2
0.410200,0.002674,0.084959,0.005988,0.065971,0.021349,0.000000,0.041893,0.000000,0.008962,0.136912,0.027912,0.000000,0.001629,0.000000,0.011951,0,1,1,2,1,2,2
0.454513,0.005995,0.099657,0.014543,0.077090,0.018162,0.000000,0.057678,0.000000,0.009136,0.138597,0.022027,0.000000,0.001287,0.000000,0.010341,0,1,2,2,2,2,2
0.434395,0.003215,0.060772,0.009335,0.087478,0.025698,0.000000,0.032236,0.000000,0.010592,0.152586,0.035673,0.000000,0.005710,0.000000,0.011100,0,1,1,2,1,1,2
0.424375,0.002844,0.064208,0.011349,0.092325,0.016497,0.000000,0.034909,0.004578,0.010539,0.138659,0.034691,0.000000,0.003086,0.000000,0.010690,0,1,1,2,1,2,2
0.422892,0.006438,0.072919,0.010175,0.085449,0.021164,0.000000,0.050670,0.000000,0.009918,0.123721,0.028671,0.000000,0.005229,0.000000,0.008538,0,1,1,2,1,2,2
0.446549,0.005750,0.088353,0.012993,0.067063,0.022913,0.000000,0.041129,0.000000,0.009105,0.156296,0.034668,0.000000,0.001218,0.000000,0.007061,0,1,1,2,1,2,2
0.427641,0.005786,0.074534,0.013841,0.082762,0.017205,0.000000,0.052319,0.000000,0.011238,0.129140,0.029177,0.000000,0.002729,0.000000,0.008910,0,1,1,2,1,2,2
0.363345,0.005777,0.108875,0.011042,0.074602,0.029721,0.000000,0.033324,0.000000,0.010151,0.047794,0.027857,0.000000,0.006720,0.000000,0.007482,1,2,2,2,1,1,1
0.430918,0.005264,0.078268,0.007097,0.092182,0.017834,0.000000,0.045695,0.000000,0.010659,0.133979,0.024345,0.000000,0.006905,0.000000,0.008690,0,1,2,2,1,2,2
0.450766,0.006356,0.083647,0.012450,0.077603,0.020537,0.000000,0.043131,0.000000,0.010298,0.148649,0.028844,0.000000,0.006117,0.000000,0.013134,0,1,2,2,1,2,2
0.416166,0.003719,0.051999,0.011108,0.081518,0.026293,0.000000,0.048627,0.000000,0.009475,0.140583,0.026622,0.000000,0.005855,0.000000,0.010367,0,1,1,2,1,1,1
0.459009,0.004694,0.082060,0.010648,0.079626,0.022340,0.000000,0.046608,0.000000,0.010335,0.153680,0.033061,0.000000,0.004297,0.000000,0.011660,0,1,2,2,2,2,2
0.436718,0.003607,0.090080,0.008147,0.087091,0.032114,0.000000,0.046990,0.000000,0.009719,0.114916,0.025657,0.000000,0.004595,0.000000,0.013802,0,1,2,2,2,2,2
0.448495,0.006928,0.085681,0.009981,0.082786,0.022176,0.017338,0.050157,0.000000,0.011827,0.109829,0.038443,0.000000,0.006737,0.000000,0.006612,0,1,2,2,2,2,2
0.460693,0.006843,0.082079,0.010071,0.082868,0.030126,0.016376,0.049313,0.000000,0.008300,0.130783,0.032632,0.000000,0.004075,0.000000,0.007227,0,1,2,2,1,2,2
0.472579,0.005303,0.099410,0.009320,0.085138,0.025530,0.000000,0.038420,0.000000,0.008706,0.146279,0.027468,0.011181,0.006190,0.000000,0.009634,0,1,2,2,2,2,2
0.400405,0.003511,0.066997,0.013295,0.070384,0.026146,0.000000,0.033689,0.000597,0.011181,0.136716,0.025046,0.000000,0.003102,0.000000,0.009741,0,1,1,2,1,2,2
0.459867,0.002895,0.102966,0.006128,0.094010,0.027811,0.011908,0.055199,0.000000,0.008286,0.111817,0.022855,0.000000,0.003750,0.000000,0.012242,0,1,2,2,2,2,2
0.479991,0.008999,0.094217,0.010750,0.053993,0.023538,0.000000,0.066813,0.031161,0.010130,0.140052,0.029742,0.000000,0.003612,0.000000,0.006984,0,1,1,1,2,2,2
0.400183,0.002051,0.104085,0.013007,0.055158,0.023027,0.000000,0.036121,0.000000,0.009938,0.109027,0.028943,0.000000,0.006873,0.000000,0.011953,0,1,2,2,1,1,1
0.377830,0.004094,0.097512,0.008264,0.059455,0.016877,0.000000,0.064098,0.000000,0.011530,0.071442,0.029344,0.000000,0.005048,0.000000,0.010166,0,1,1,2,1,1,1
0.491163,0.004870,0.083904,0.007376,0.075385,0.030983,0.000000,0.043868,0.023729,0.010975,0.161625,0.033381,0.000000,0.004868,0.000000,0.010199,1,1,1,2,2,2,2
0.517368,0.002827,0.118729,0.013236,0.043821,0.025051,0.000000,0.064011,0.015704,0.011233,0.172854,0.030888,0.000000,0.007112,0.000000,0.011902,0,1,2,2,2,2,2
0.397412,0.004446,0.106306,0.010682,0.061985,0.030396,0.000000,0.036457,0.000000,0.009438,0.098532,0.021826,0.000000,0.007802,0.000000,0.009542,0,1,2,2,1,1,1
0.343183,0.005301,0.039419,0.012215,0.062464,0.028026,0.000000,0.056495,0.000000,0.010105,0.079180,0.035585,0.000000,0.005480,0.000000,0.008913,0,1,1,1,1,1,1
0.418151,0.003302,0.118200,0.005265,0.058921,0.017173,0.000000,0.060396,0.000000,0.008368,0.098908,0.033290,0.000000,0.005963,0.000000,0.008365,1,1,2,2,1,1,1
0.356977,0.005324,0.078420,0.011540,0.050457,0.017036,0.000000,0.036921,0.000000,0.009219,0.101834,0.031357,0.000000,0.003200,0.000000,0.011669,0,1,1,2,1,1,1
0.404592,0.004490,0.079496,0.005478,0.061956,0.025928,0.000000,0.058252,0.000000,0.010340,0.103220,0.039842,0.000000,0.005587,0.000000,0.010003,0,1,1,2,1,1,1
0.380463,0.005602,0.063251,0.004826,0.075195,0.025313,0.000000,0.049047,0.000000,0.010932,0.096199,0.033671,0.000000,0.006058,0.000000,0.010369,0,1,1,2,1,1,1
0.326059,0.005995,0.050517,0.009044,0.062424,0.024227,0.000000,0.047349,0.000000,0.009398,0.071358,0.026290,0.000000,0.007623,0.000000,0.011834,0,1,1,1,1,1,1
0.490107,0.004990,0.074246,0.005629,0.078897,0.029654,0.000000,0.048233,0.005543,0.010901,0.172407,0.032584,0.009812,0.003322,0.000000,0.013889,0,1,1,2,2,2,2
0.488359,0.003922,0.075698,0.007247,0.088842,0.027438,0.000000,0.054233,0.007632,0.009812,0.158078,0.027466,0.009957,0.007754,0.000000,0.010280,0,1,1,2,2,2,2
0.479117,0.001664,0.086893,0.009047,0.070453,0.025022,0.000000,0.056454,0.012369,0.009957,0.166605,0.024284,0.000000,0.007354,0.000000,0.009015,0,1,2,2,2,2,2
0.478381,0.007289,0.121395,0.009894,0.029507,0.025758,0.000000,0.055988,0.021445,0.009269,0.146439,0.032557,0.000000,0.005366,0.000000,0.013474,0,1,1,2,2,2,2
0.462235,0.004003,0.067264,0.012622,0.053508,0.030743,0.014482,0.063369,0.000000,0.010333,0.159919,0.033307,0.000000,0.003701,0.000000,0.008984,0,1,1,2,2,2,2
0.426895,0.005015,0.024663,0.013569,0.061245,0.025673,0.000000,0.054611,0.036904,0.009284,0.151399,0.029703,0.000000,0.004556,0.000000,0.010273,0,1,1,2,1,1,2
0.384865,0.005171,0.098485,0.008656,0.053325,0.027657,0.000000,0.066829,0.000000,0.009794,0.062959,0.031279,0.009503,0.003308,0.000000,0.007899,1,1,2,2,1,1,1
0.463651,0.004315,0.052293,0.006674,0.075285,0.028159,0.007957,0.042398,0.016112,0.009503,0.163584,0.029496,0.010682,0.006500,0.000000,0.010693,0,1,1,2,2,2,2
0.455914,0.006999,0.051509,0.009500,0.070131,0.029419,0.000000,0.057478,0.009734,0.010682,0.152136,0.033298,0.010798,0.003770,0.000000,0.010460,0,1,1,2,2,2,2
0.468256,0.008112,0.106302,0.010407,0.019678,0.024882,0.000000,0.046816,0.018288,0.010798,0.178850,0.029894,0.000000,0.006322,0.000000,0.007907,0,1,1,2,2,2,2
0.392321,0.004612,0.105273,0.006747,0.065878,0.022814,0.000000,0.054137,0.000000,0.010392,0.084753,0.020578,0.000000,0.004523,0.000000,0.012614,1,1,2,2,1,1,1
0.449421,0.004431,0.081701,0.009522,0.052781,0.025367,0.011323,0.053775,0.011657,0.009247,0.152967,0.025788,0.000000,0.002940,0.000000,0.007922,0,1,1,2,2,2,2
0.463368,0.008970,0.073561,0.007588,0.056666,0.018586,0.000000,0.059682,0.016698,0.010133,0.168108,0.033769,0.000000,0.002305,0.000000,0.007302,0,1,1,2,2,2,2
0.475799,0.004225,0.066886,0.006949,0.075914,0.033474,0.014385,0.052046,0.005557,0.009523,0.152474,0.030374,0.009117,0.007658,0.000000,0.007217,0,1,1,2,2,2,2
0.457008,0.006339,0.077377,0.007009,0.071678,0.028258,0.000000,0.037462,0.024804,0.009117,0.159774,0.021409,0.000000,0.007503,0.000000,0.006278,0,1,2,2,2,2,2
0.387203,0.006422,0.079074,0.009381,0.053301,0.018418,0.000000,0.031062,0.000000,0.009767,0.126633,0.036983,0.000000,0.006139,0.000000,0.010023,0,1,1,2,1,1,1
0.350152,0.006467,0.058593,0.014986,0.054403,0.020005,0.000000,0.045931,0.000000,0.009538,0.085567,0.037038,0.000000,0.005716,0.000000,0.011908,0,1,1,1,1,1,1
0.486966,0.003284,0.094674,0.009287,0.059436,0.026499,0.000000,0.055969,0.022971,0.009111,0.153662,0.036157,0.000000,0.004593,0.000000,0.011323,0,1,1,2,2,2,2
0.482361,0.003821,0.086889,0.009512,0.059542,0.027582,0.000000,0.050567,0.037105,0.009228,0.153863,0.030791,0.000000,0.003197,0.000000,0.010264,0,1,1,2,2,2,2
0.388903,0.004275,0.088763,0.007005,0.057924,0.017059,0.000000,0.041352,0.000000,0.010027,0.116903,0.031188,0.000000,0.003840,0.000000,0.010567,0,1,1,2,1,1,1
0.480907,0.003359,0.100357,0.007335,0.063511,0.023978,0.000000,0.061563,0.021037,0.011897,0.139075,0.035914,0.000000,0.005536,0.000000,0.007345,0,1,1,2,2,2,2
0.498599,0.002741,0.096304,0.012744,0.058282,0.031404,0.008180,0.059587,0.004909,0.009462,0.160755,0.036529,0.000000,0.006163,0.000000,0.011539,0,1,1,2,2,2,2
0.374951,0.005943,0.050789,0.008911,0.067735,0.028510,0.000000,0.063249,0.000000,0.009180,0.083082,0.039946,0.000000,0.006451,0.000000,0.011155,0,1,1,2,1,1,1
0.498384,0.004888,0.098071,0.007500,0.067639,0.021432,0.000000,0.053817,0.044777,0.008284,0.149523,0.027819,0.000000,0.003600,0.000000,0.011034,0,1,1,2,2,2,2
0.378365,0.008036,0.148185,0.011932,0.011391,0.034221,0.000000,0.056400,0.000000,0.011406,0.051883,0.031498,0.000000,0.004990,0.000000,0.008423,1,1,2,3,1,1,2
0.440901,0.004003,0.058810,0.010986,0.039638,0.029214,0.000000,0.038881,0.024878,0.010967,0.161543,0.031605,0.011293,0.006518,0.000000,0.012565,0,1,1,1,1,2,2
0.495000,0.007560,0.098345,0.005248,0.072537,0.030221,0.004373,0.043977,0.015170,0.011293,0.157820,0.030048,0.000000,0.008364,0.000000,0.010044,1,1,2,2,2,2,2
0.442191,0.007065,0.043033,0.015222,0.058324,0.022781,0.000000,0.053913,0.019473,0.011064,0.153840,0.032752,0.010115,0.005091,0.000000,0.009518,0,1,1,2,1,2,2
0.498950,0.006093,0.107624,0.008762,0.056745,0.016596,0.000000,0.058730,0.030177,0.010115,0.157401,0.025269,0.010403,0.002603,0.000000,0.008432,1,1,2,2,2,2,2
0.475206,0.003416,0.070831,0.010785,0.074122,0.015979,0.000000,0.051122,0.021153,0.010403,0.169561,0.032981,0.000000,0.004170,0.000000,0.010683,0,1,1,2,2,2,2
0.337843,0.007643,0.044098,0.008575,0.057150,0.025482,0.000000,0.048191,0.000000,0.009335,0.094907,0.029303,0.000000,0.003602,0.000000,0.009557,0,1,1,1,1,1,1
0.449998,0.005133,0.085498,0.015527,0.042112,0.022491,0.000000,0.064223,0.028742,0.010212,0.136645,0.024665,0.000000,0.005379,0.000000,0.009371,0,1,1,2,2,2,2
0.468639,0.006358,0.040452,0.007408,0.075830,0.026725,0.000000,0.060602,0.000000,0.010699,0.190105,0.036003,0.000000,0.003682,0.000000,0.010775,0,1,1,2,1,2,2
0.385416,0.003817,0.079794,0.012319,0.069215,0.023266,0.000000,0.059859,0.000000,0.010612,0.073078,0.030544,0.008532,0.006483,0.000000,0.007897,0,1,1,2,1,1,1
0.480882,0.004888,0.085723,0.011496,0.067741,0.028848,0.000000,0.052261,0.012986,0.008532,0.167257,0.024577,0.000000,0.005559,0.000000,0.011014,0,1,1,2,2,2,2
0.403460,0.002425,0.085904,0.012670,0.061332,0.017297,0.000000,0.055627,0.000000,0.010308,0.112543,0.034285,0.000000,0.004431,0.000000,0.006638,0,1,1,2,1,1,1
0.400157,0.007555,0.089201,0.008797,0.071771,0.025026,0.000000,0.046202,0.000000,0.009639,0.091624,0.033515,0.000000,0.003559,0.000000,0.013268,0,1,1,2,1,1,1
0.478455,0.005336,0.090526,0.006535,0.065845,0.032262,0.000000,0.049129,0.037030,0.010783,0.146279,0.020142,0.000000,0.003133,0.000000,0.011455,0,1,1,2,2,2,2
0.494839,0.003691,0.103468,0.010530,0.062024,0.026831,0.000000,0.041889,0.021118,0.011446,0.164244,0.036298,0.000000,0.003457,0.000000,0.009843,0,1,2,2,2,2,2
0.499914,0.007851,0.086143,0.013990,0.069243,0.029125,0.009056,0.055166,0.014783,0.009784,0.162548,0.025616,0.000000,0.005135,0.000000,0.011474,0,1,2,2,2,2,2
0.376526,0.006087,0.064951,0.008898,0.053746,0.023715,0.000000,0.050711,0.000000,0.009462,0.097227,0.033804,0.010833,0.005607,0.000000,0.011485,0,1,1,2,1,1,1
0.475913,0.006141,0.062040,0.013350,0.066689,0.021131,0.000000,0.046065,0.033451,0.010833,0.169614,0.030761,0.000000,0.007540,0.000000,0.008298,0,1,1,2,2,2,2
0.324056,0.004595,0.043456,0.005486,0.062093,0.025187,0.000000,0.065022,0.000000,0.009346,0.055663,0.031540,0.010274,0.003730,0.000000,0.007664,0,1,1,1,1,1,1
0.453838,0.006378,0.124079,0.011816,0.097131,0.019330,0.000000,0.052269,0.000000,0.009307,0.098827,0.023741,0.000000,0.001866,0.000000,0.009094,0,2,2,3,2,2,2
0.362150,0.004937,0.077736,0.014683,0.052998,0.023723,0.000000,0.056340,0.000000,0.009261,0.067826,0.029125,0.011485,0.003811,0.000000,0.010225,0,1,1,2,1,1,1
0.459026,0.008133,0.127039,0.012065,0.111937,0.033751,0.000000,0.047262,0.000000,0.010256,0.065308,0.031833,0.000000,0.002796,0.000000,0.008646,0,2,2,3,2,2,2
0.375584,0.004943,0.078828,0.011289,0.058178,0.015363,0.000000,0.047437,0.000000,0.009645,0.090144,0.032635,0.011492,0.006349,0.000000,0.009281,0,1,1,2,1,1,1
0.470563,0.006231,0.079500,0.011646,0.062678,0.024728,0.000000,0.036020,0.029645,0.011492,0.168302,0.027781,0.000000,0.003408,0.000000,0.009132,0,1,1,2,2,2,2
0.368813,0.005855,0.079020,0.004681,0.067489,0.025456,0.000000,0.038163,0.000000,0.010676,0.098500,0.024211,0.000000,0.005027,0.000000,0.009735,0,1,1,2,1,1,1
0.397756,0.008530,0.077141,0.012802,0.064223,0.026677,0.000000,0.054969,0.000000,0.010088,0.089199,0.028884,0.011661,0.002751,0.000000,0.010831,0,1,1,2,1,1,1
0.480677,0.005759,0.086688,0.006915,0.066753,0.029097,0.015694,0.056554,0.005377,0.011661,0.139841,0.029898,0.010590,0.007029,0.000000,0.008821,0,1,1,2,2,2,2
0.463730,0.003995,0.054123,0.015486,0.052437,0.025146,0.000000,0.056713,0.015157,0.010590,0.175615,0.039944,0.000000,0.005649,0.000000,0.008875,0,1,1,2,2,2,2
0.364655,0.004825,0.130814,0.008528,0.019543,0.026404,0.000000,0.032660,0.000000,0.009865,0.089413,0.028074,0.000000,0.007152,0.000000,0.007377,0,1,1,2,1,1,1
0.450762,0.006525,0.047433,0.009145,0.063365,0.027453,0.000000,0.038336,0.034399,0.009098,0.174107,0.021901,0.000000,0.006378,0.000000,0.012622,1,1,1,1,2,2,2
0.505459,0.005302,0.077185,0.010285,0.077385,0.016916,0.000000,0.063865,0.022267,0.011454,0.170837,0.034740,0.000000,0.005282,0.000000,0.009941,1,1,1,2,2,2,2
0.376420,0.006137,0.081479,0.010634,0.072489,0.025431,0.000000,0.061772,0.000000,0.009103,0.062579,0.029696,0.000000,0.005758,0.000000,0.011342,1,1,2,2,1,1,1
0.483858,0.003204,0.127871,0.010068,0.039108,0.028598,0.000000,0.058814,0.000000,0.009751,0.162844,0.027936,0.000000,0.006086,0.000000,0.009578,0,1,2,2,2,2,2
0.470725,0.005200,0.103548,0.012558,0.028774,0.022492,0.008632,0.055924,0.005294,0.009968,0.164065,0.033865,0.010548,0.002783,0.000000,0.007074,0,1,1,2,1,2,2
0.478186,0.005231,0.072595,0.004567,0.070910,0.019768,0.000000,0.050075,0.030855,0.010548,0.147800,0.036007,0.009567,0.007744,0.000000,0.012519,0,1,1,2,2,2,2
0.486902,0.003451,0.107559,0.007892,0.068114,0.024666,0.008847,0.056222,0.004755,0.009567,0.151333,0.033771,0.000000,0.003132,0.000000,0.007593,0,1,2,2,2,2,2
0.517017,0.003908,0.087790,0.008474,0.080384,0.027037,0.015464,0.051593,0.006638,0.011150,0.171213,0.024059,0.011372,0.007069,0.000000,0.010866,0,1,2,2,2,2,2
0.486494,0.005201,0.074962,0.009415,0.061715,0.033092,0.000000,0.049639,0.023839,0.011372,0.157391,0.032364,0.011526,0.005578,0.000000,0.010400,0,1,1,2,2,2,2
0.468615,0.002161,0.080035,0.009551,0.055766,0.023694,0.000000,0.057387,0.032302,0.011526,0.157471,0.026056,0.000000,0.002335,0.000000,0.010331,0,1,1,2,2,2,2
0.377625,0.001341,0.085758,0.014369,0.058569,0.022511,0.000000,0.062709,0.000000,0.011523,0.072830,0.034252,0.000000,0.007731,0.000000,0.006032,0,1,1,2,1,1,1
0.358549,0.006863,0.044803,0.011757,0.060357,0.019744,0.000000,0.048947,0.000000,0.009086,0.102518,0.032891,0.008664,0.005672,0.000000,0.007247,0,1,1,2,1,1,1
0.468113,0.008373,0.079084,0.010584,0.060066,0.029912,0.001991,0.060946,0.019362,0.008664,0.133875,0.029761,0.009812,0.007063,0.000000,0.008620,0,1,1,2,2,2,2
0.481484,0.003750,0.075324,0.005560,0.077888,0.019302,0.000000,0.035944,0.027105,0.009812,0.177793,0.033477,0.000000,0.003826,0.000000,0.011703,0,1,1,2,2,2,2
0.385515,0.005309,0.081123,0.008893,0.062981,0.024269,0.000000,0.052543,0.000000,0.010899,0.086772,0.037203,0.000000,0.004743,0.000000,0.010780,0,1,1,2,1,1,1
0.477459,0.007796,0.107842,0.009786,0.040807,0.033652,0.000000,0.048896,0.028045,0.008691,0.148330,0.024423,0.000000,0.005448,0.000000,0.013743,0,1,1,2,2,2,2
0.460645,0.005501,0.095716,0.014263,0.009818,0.026290,0.000000,0.055479,0.024711,0.010436,0.168735,0.032219,0.000000,0.006292,0.000000,0.011185,0,1,1,2,2,2,2
0.375944,0.002761,0.087934,0.008119,0.062737,0.028318,0.000000,0.032491,0.000000,0.009674,0.094824,0.024865,0.011043,0.003051,0.000000,0.010127,0,1,1,2,1,1,1
0.490845,0.005909,0.096765,0.014089,0.049012,0.025729,0.000000,0.046690,0.012963,0.011043,0.189026,0.026657,0.000000,0.005096,0.000000,0.007866,0,1,1,2,2,2,2
0.359343,0.006882,0.075201,0.011147,0.046491,0.024805,0.000000,0.039443,0.000000,0.010111,0.107144,0.026817,0.000000,0.003091,0.000000,0.008211,0,1,1,1,1,1,1
0.386931,0.006944,0.089664,0.014327,0.065258,0.020858,0.000000,0.044232,0.000000,0.008867,0.092869,0.031023,0.000000,0.003119,0.000000,0.009770,0,1,1,2,1,1,1
0.479991,0.008170,0.107523,0.008256,0.053208,0.032376,0.000000,0.046120,0.024897,0.011668,0.146721,0.028614,0.000000,0.005237,0.000000,0.007201,0,1,2,2,2,2,2
0.474028,0.004621,0.071667,0.008301,0.052477,0.023413,0.000000,0.050869,0.029242,0.010597,0.164987,0.030574,0.010315,0.007968,0.000000,0.008997,0,1,1,2,2,2,2
0.503989,0.008216,0.110642,0.013436,0.048229,0.020216,0.000000,0.056557,0.023939,0.010315,0.160832,0.031563,0.000000,0.007166,0.000000,0.012878,0,1,1,2,2,2,2
0.506460,0.005108,0.095565,0.012973,0.073085,0.030639,0.000000,0.040276,0.036536,0.010591,0.152162,0.025718,0.008862,0.006959,0.000000,0.007986,1,1,2,2,2,2,2
0.507095,0.006134,0.114031,0.011523,0.050944,0.034085,0.014942,0.049759,0.003492,0.008862,0.159321,0.035091,0.000000,0.007130,0.000000,0.011781,1,1,2,2,2,2,2
0.423945,0.005386,0.089670,0.010415,0.020837,0.031635,0.006084,0.062949,0.003809,0.009437,0.141256,0.029444,0.000000,0.004007,0.000000,0.009016,0,1,1,2,1,2,2
0.451725,0.005958,0.063360,0.008740,0.080540,0.029399,0.000000,0.046144,0.014285,0.010356,0.154789,0.027636,0.000000,0.004041,0.000000,0.006477,0,1,1,2,2,2,2
