start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
5.490642,0.944633,1.056861,0.513891,0.070101,2.905156,32
5.645055,0.884887,1.202116,0.438264,0.061856,3.057932,31
5.635061,1.109576,1.182594,0.288072,0.000000,3.054819,31
5.628680,1.109672,1.298902,0.234724,0.017416,2.967966,32
5.543079,1.134814,1.236129,0.222158,0.156947,2.793031,28
5.285249,1.014215,1.185562,0.155149,0.000000,2.930323,24
5.822120,1.074550,1.438956,0.000000,0.000000,3.308614,28
5.966241,1.101859,1.451876,0.035643,0.036357,3.340506,29
5.971478,1.390508,1.177589,0.077879,0.005667,3.319835,30
5.572366,0.970151,1.141930,0.003415,0.000000,3.456870,23
5.500051,0.882367,1.202895,0.200810,0.147136,3.066843,22
5.550027,1.176189,1.233457,0.027778,0.112342,3.000261,23
5.337034,1.244750,1.259670,0.000000,0.079564,2.753050,24
5.261083,1.152080,1.403430,0.099686,0.000000,2.605887,24
5.316410,1.223263,1.429036,0.083397,0.046116,2.534598,25
5.222731,1.237669,1.367330,0.106582,0.040005,2.471145,25
5.094185,1.189537,1.338802,0.147469,0.000000,2.418377,23
5.119797,1.145345,1.350594,0.303905,0.187189,2.132764,23
4.788688,0.912077,1.552950,0.070157,0.176841,2.076663,20
4.709913,0.949226,1.527046,0.070342,0.000000,2.163299,19
5.200809,0.976646,1.513343,0.273466,0.000000,2.437354,22
4.999591,0.777259,1.431584,0.368881,0.000000,2.421867,20
4.971193,0.685716,1.501496,0.310278,0.073290,2.400413,19
4.551645,0.520876,1.417601,0.178622,0.000000,2.434546,19
4.658386,0.669298,1.252453,0.125004,0.000000,2.611631,19
4.853319,0.616755,1.284738,0.303135,0.087768,2.560923,22
4.809113,0.956003,0.909571,0.376830,0.060400,2.506309,23
4.756513,1.110143,0.748058,0.513546,0.000000,2.384766,23
4.536429,0.861098,0.827751,0.468861,0.118624,2.260095,22
4.115092,0.856581,0.742111,0.258551,0.000000,2.257849,20
4.174750,0.867519,0.726385,0.192162,0.062673,2.326011,21
4.157844,1.015766,0.664270,0.093944,0.087535,2.296329,21
3.972860,0.990702,0.554434,0.481233,0.000000,1.946491,21
3.950955,1.048117,0.437530,0.482615,0.130099,1.852594,20
4.031677,0.918547,0.537595,0.207272,0.085957,2.282306,16
4.243228,0.887476,0.656572,0.423452,0.000000,2.275728,17
4.253714,0.813057,0.625470,0.478401,0.000000,2.336786,15
4.553589,0.712370,0.525179,0.582483,0.000000,2.733557,17
4.415684,0.808498,0.259761,0.618093,0.003475,2.725857,16
4.320101,0.716820,0.251018,0.536164,0.115878,2.700221,16
4.412851,0.794844,0.573557,0.201896,0.080839,2.761715,16
4.769405,0.830824,0.652042,0.221036,0.041896,3.023607,16
4.794468,0.874879,0.694671,0.232602,0.066878,2.925438,17
4.547730,0.712030,0.839105,0.058539,0.078395,2.859661,16
4.460461,0.754793,0.742804,0.048414,0.000000,2.914450,17
4.766760,0.769682,0.757814,0.079255,0.000000,3.160009,18
4.769604,0.733146,0.784265,0.151077,0.000000,3.101116,19
4.732463,0.806517,0.687552,0.149748,0.024400,3.064246,18
4.793245,0.856292,0.780861,0.003967,0.064004,3.088121,19
4.748252,0.850513,0.738288,0.000000,0.247517,2.911934,19
4.440138,0.810051,0.777490,0.048840,0.000000,2.803757,16
4.368809,0.722624,0.876800,0.000000,0.105951,2.663434,14
4.362977,0.716618,0.967782,0.061742,0.119031,2.497804,14
4.452328,0.854768,0.931507,0.024346,0.106971,2.534736,15
4.025766,0.485869,1.020908,0.000000,0.000000,2.518989,12
4.276904,0.666137,1.022920,0.022249,0.000000,2.565598,16
4.524727,0.647997,1.131679,0.000000,0.065138,2.679913,17
4.702913,1.078166,0.889877,0.000000,0.018015,2.716855,17
4.651711,0.993225,0.861199,0.245458,0.140176,2.411653,17
4.973388,0.897588,0.956796,0.375272,0.151065,2.592667,18
5.088148,0.924347,1.094858,0.432982,0.124972,2.510989,19
5.187073,0.889821,1.264489,0.386487,0.000000,2.646276,20
5.160956,0.942142,1.199824,0.484973,0.110482,2.423535,22
4.971171,0.877032,1.124850,0.515906,0.000000,2.453383,23
4.965071,0.962215,1.065561,0.524373,0.049543,2.363379,23
5.169471,1.057600,0.912824,0.725170,0.138162,2.335715,26
5.163542,1.201829,0.943434,0.624158,0.016742,2.377379,26
5.344136,1.217882,0.862387,0.688764,0.045647,2.529456,27
5.432388,1.264489,0.874132,0.668559,0.000000,2.625208,27
5.427589,1.213670,0.808138,0.732073,0.000000,2.673708,27
5.485303,1.153054,0.950165,0.668176,0.000000,2.713908,28
