start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
0.388360,0.075745,0.097991,0.023690,0.000000,0.190934,14
0.371906,0.061041,0.102467,0.025921,0.001419,0.181058,14
0.379219,0.056904,0.101392,0.024732,0.010243,0.185948,15
0.328160,0.014314,0.105521,0.022560,0.000000,0.185765,12
0.346175,0.014344,0.111371,0.025140,0.023011,0.172309,13
0.396967,0.008773,0.114850,0.052247,0.000000,0.221097,16
0.418775,0.000000,0.115345,0.049212,0.045988,0.208230,16
0.421119,0.029782,0.096072,0.076668,0.000000,0.218597,17
0.404263,0.008235,0.100084,0.067276,0.000000,0.228668,16
0.401679,0.017095,0.094519,0.060570,0.008422,0.221073,16
0.403983,0.000000,0.108843,0.054983,0.000000,0.240157,15
0.401823,0.000000,0.111432,0.054770,0.029989,0.205632,15
0.390090,0.000000,0.108275,0.075100,0.002643,0.204072,16
0.383479,0.016474,0.100240,0.056369,0.009956,0.200440,16
0.380776,0.018997,0.107687,0.046293,0.011817,0.195982,14
0.391396,0.018714,0.115227,0.030609,0.013633,0.213213,16
0.410510,0.021288,0.108050,0.056665,0.002633,0.221874,18
0.396737,0.010731,0.112820,0.049073,0.000000,0.224113,15
0.390146,0.003089,0.132078,0.035543,0.000000,0.219436,15
0.391351,0.024349,0.112983,0.034701,0.000000,0.219318,15
0.391973,0.014305,0.102345,0.036103,0.016994,0.222226,15
0.365227,0.018940,0.092722,0.055186,0.000000,0.198379,13
0.360807,0.007305,0.091790,0.053226,0.002137,0.206349,12
0.339912,0.057890,0.046138,0.030527,0.007790,0.197567,11
0.297377,0.022883,0.062599,0.013593,0.000000,0.198302,8
0.300362,0.016994,0.057980,0.015919,0.000000,0.209469,7
0.311592,0.016459,0.057706,0.023698,0.000000,0.213729,9
0.339499,0.050190,0.040534,0.013771,0.000000,0.235004,12
0.351987,0.053930,0.046515,0.006408,0.000000,0.245134,12
0.419728,0.040177,0.076967,0.000000,0.017575,0.285009,16
0.385355,0.015919,0.084804,0.000000,0.000000,0.284632,15
