bin,total,Camera1_FINISH->Perception_CameraPerception_START,Camera1_START->Camera1_FINISH,CollisionAlert_START->CollisionAlert_FINISH,CollisionDetection_BrakingDecision_FINISH->CollisionAlert_START,CollisionDetection_BrakingDecision_START->CollisionDetection_BrakingDecision_FINISH,CollisionDetection_TimeToCollision_FINISH->CollisionDetection_BrakingDecision_START,CollisionDetection_TimeToCollision_START->CollisionDetection_TimeToCollision_FINISH,Perception_CameraPerception_FINISH->Perception_Fusion_START,Perception_CameraPerception_START->Perception_CameraPerception_FINISH,Perception_Fusion_FINISH->SemanticExtraction_ObjectDetection_START,Perception_Fusion_START->Perception_Fusion_FINISH,SemanticExtraction_ObjectDetection_FINISH->SemanticExtraction_Prediction_START,SemanticExtraction_ObjectDetection_START->SemanticExtraction_ObjectDetection_FINISH,SemanticExtraction_Prediction_FINISH->CollisionDetection_TimeToCollision_START,SemanticExtraction_Prediction_START->SemanticExtraction_Prediction_FINISH
0.400000,0.007199,0.001435,0.000090,0.000032,0.000000,0.000083,0.000000,0.000524,0.000843,0.000165,0.000000,0.000441,0.000023,0.000911,0.002478,0.000174
0.401000,0.005236,0.001060,0.000062,0.000030,0.000000,0.000060,0.000000,0.000409,0.000731,0.000113,0.000000,0.000334,0.000039,0.000675,0.001600,0.000123
0.402000,0.004581,0.000876,0.000044,0.000025,0.000000,0.000056,0.000015,0.000342,0.000479,0.000123,0.000000,0.000294,0.000045,0.000641,0.001530,0.000111
0.403000,0.005890,0.001012,0.000063,0.000028,0.000000,0.000061,0.000062,0.000433,0.000776,0.000152,0.000004,0.000351,0.000105,0.000704,0.001992,0.000147
0.404000,0.009162,0.001802,0.000119,0.000047,0.000000,0.000118,0.000017,0.000689,0.001198,0.000237,0.000000,0.000591,0.000033,0.001260,0.002825,0.000226
0.405000,0.007853,0.001403,0.000098,0.000045,0.000000,0.000090,0.000000,0.000548,0.001133,0.000171,0.000000,0.000513,0.000087,0.000947,0.002623,0.000194
0.406000,0.006545,0.001321,0.000092,0.000028,0.000000,0.000088,0.000000,0.000485,0.000722,0.000165,0.000000,0.000416,0.000063,0.000759,0.002247,0.000158
0.407000,0.011126,0.002065,0.000125,0.000058,0.000000,0.000121,0.000033,0.000824,0.001056,0.000269,0.000000,0.000741,0.000304,0.001322,0.003932,0.000277
0.408000,0.003927,0.000732,0.000049,0.000026,0.000000,0.000049,0.000000,0.000276,0.000491,0.000080,0.000000,0.000264,0.000017,0.000563,0.001286,0.000094
0.409000,0.010471,0.001881,0.000137,0.000049,0.000000,0.000108,0.000046,0.000749,0.000947,0.000272,0.000015,0.000677,0.000177,0.001350,0.003815,0.000248
0.410000,0.007853,0.001435,0.000100,0.000037,0.000000,0.000095,0.000015,0.000579,0.000995,0.000179,0.000000,0.000497,0.000061,0.000933,0.002735,0.000193
0.411000,0.008508,0.001692,0.000099,0.000046,0.000000,0.000114,0.000016,0.000594,0.000983,0.000224,0.000005,0.000502,0.000098,0.001071,0.002860,0.000204
0.412000,0.011780,0.002185,0.000137,0.000068,0.000000,0.000128,0.000033,0.000819,0.001550,0.000288,0.000000,0.000709,0.000189,0.001431,0.003964,0.000281
0.413000,0.009817,0.001900,0.000118,0.000041,0.000000,0.000128,0.000049,0.000697,0.001056,0.000252,0.000000,0.000567,0.000144,0.001212,0.003426,0.000227
0.414000,0.004581,0.000842,0.000056,0.000019,0.000000,0.000058,0.000000,0.000307,0.000718,0.000108,0.000000,0.000251,0.000038,0.000503,0.001573,0.000108
0.415000,0.014398,0.002750,0.000167,0.000067,0.000000,0.000195,0.000058,0.000994,0.001606,0.000344,0.000036,0.000933,0.000196,0.001669,0.005047,0.000336
0.416000,0.006545,0.001060,0.000083,0.000034,0.000000,0.000070,0.000048,0.000477,0.000870,0.000163,0.000000,0.000360,0.000142,0.000831,0.002245,0.000161
0.417000,0.008508,0.001641,0.000093,0.000051,0.000000,0.000090,0.000049,0.000562,0.000924,0.000216,0.000010,0.000469,0.000201,0.001001,0.002992,0.000210
0.418000,0.008508,0.001613,0.000101,0.000035,0.000000,0.000091,0.000030,0.000501,0.000996,0.000203,0.000000,0.000561,0.000217,0.001010,0.002944,0.000204
0.419000,0.009162,0.001670,0.000110,0.000042,0.000000,0.000102,0.000033,0.000641,0.001217,0.000239,0.000001,0.000539,0.000185,0.001151,0.003008,0.000223
0.420000,0.009817,0.001738,0.000126,0.000045,0.000000,0.000091,0.000048,0.000712,0.001223,0.000241,0.000000,0.000572,0.000073,0.001196,0.003505,0.000246
0.421000,0.015707,0.002971,0.000182,0.000070,0.000000,0.000206,0.000050,0.001074,0.002292,0.000394,0.000000,0.000970,0.000080,0.001877,0.005160,0.000381
0.422000,0.014398,0.002809,0.000155,0.000070,0.000000,0.000177,0.000016,0.001049,0.002109,0.000313,0.000000,0.000845,0.000188,0.001638,0.004687,0.000343
0.423000,0.013743,0.002471,0.000172,0.000060,0.000000,0.000153,0.000031,0.000999,0.001971,0.000322,0.000000,0.000779,0.000210,0.001651,0.004593,0.000332
0.424000,0.013743,0.002500,0.000152,0.000064,0.000000,0.000179,0.000041,0.000982,0.001843,0.000317,0.000017,0.000788,0.000122,0.001701,0.004709,0.000327
0.425000,0.012435,0.002508,0.000141,0.000063,0.000000,0.000123,0.000083,0.000819,0.001526,0.000310,0.000000,0.000751,0.000146,0.001443,0.004232,0.000290
0.426000,0.012435,0.002383,0.000156,0.000053,0.000000,0.000147,0.000059,0.000904,0.001650,0.000308,0.000000,0.000709,0.000191,0.001564,0.004020,0.000291
0.427000,0.009162,0.001779,0.000111,0.000040,0.000000,0.000091,0.000045,0.000660,0.000974,0.000216,0.000000,0.000548,0.000190,0.001033,0.003258,0.000219
0.428000,0.009162,0.001704,0.000117,0.000037,0.000000,0.000116,0.000013,0.000613,0.001191,0.000229,0.000000,0.000539,0.000140,0.001158,0.003094,0.000211
0.429000,0.012435,0.002361,0.000147,0.000054,0.000000,0.000136,0.000075,0.000879,0.001887,0.000280,0.000022,0.000717,0.000136,0.001430,0.004012,0.000297
0.430000,0.009162,0.001644,0.000105,0.000036,0.000000,0.000121,0.000046,0.000617,0.001437,0.000215,0.000029,0.000520,0.000096,0.001053,0.003023,0.000221
0.431000,0.012435,0.002539,0.000136,0.000066,0.000000,0.000140,0.000045,0.000876,0.001973,0.000314,0.000000,0.000684,0.000016,0.001489,0.003871,0.000285
0.432000,0.009817,0.001920,0.000120,0.000042,0.000000,0.000120,0.000032,0.000737,0.001390,0.000218,0.000000,0.000597,0.000031,0.001140,0.003239,0.000231
0.433000,0.007853,0.001535,0.000104,0.000030,0.000000,0.000099,0.000075,0.000552,0.001079,0.000200,0.000014,0.000438,0.000059,0.000994,0.002490,0.000185
0.434000,0.011780,0.002124,0.000127,0.000050,0.000000,0.000144,0.000044,0.000828,0.001791,0.000281,0.000000,0.000692,0.000198,0.001479,0.003757,0.000264
0.435000,0.010471,0.001989,0.000119,0.000037,0.000000,0.000131,0.000042,0.000698,0.001242,0.000256,0.000016,0.000609,0.000208,0.001171,0.003720,0.000233
0.436000,0.012435,0.002417,0.000155,0.000048,0.000000,0.000138,0.000047,0.000819,0.001946,0.000316,0.000021,0.000678,0.000186,0.001395,0.003983,0.000286
0.437000,0.011126,0.002238,0.000134,0.000049,0.000000,0.000137,0.000013,0.000769,0.001654,0.000229,0.000028,0.000591,0.000043,0.001288,0.003701,0.000253
0.438000,0.010471,0.002003,0.000126,0.000050,0.000000,0.000115,0.000012,0.000716,0.001747,0.000241,0.000030,0.000586,0.000079,0.001228,0.003310,0.000228
0.439000,0.013743,0.002665,0.000156,0.000061,0.000000,0.000162,0.000048,0.000989,0.002032,0.000321,0.000012,0.000805,0.000149,0.001613,0.004421,0.000309
0.440000,0.008508,0.001480,0.000101,0.000041,0.000000,0.000082,0.000017,0.000578,0.001501,0.000193,0.000000,0.000470,0.000120,0.000949,0.002779,0.000197
0.441000,0.015707,0.003088,0.000190,0.000070,0.000000,0.000187,0.000000,0.001079,0.002405,0.000355,0.000014,0.000937,0.000227,0.001772,0.005026,0.000357
0.442000,0.006545,0.001271,0.000079,0.000029,0.000000,0.000078,0.000017,0.000462,0.000879,0.000145,0.000017,0.000389,0.000073,0.000787,0.002162,0.000155
0.443000,0.010471,0.001855,0.000128,0.000047,0.000000,0.000121,0.000042,0.000714,0.001707,0.000236,0.000000,0.000627,0.000121,0.001228,0.003408,0.000239
0.444000,0.012435,0.002412,0.000161,0.000060,0.000000,0.000139,0.000043,0.000827,0.002070,0.000252,0.000026,0.000687,0.000078,0.001420,0.003973,0.000287
0.445000,0.010471,0.002102,0.000120,0.000046,0.000000,0.000121,0.000077,0.000697,0.001427,0.000243,0.000020,0.000583,0.000193,0.001131,0.003479,0.000231
0.446000,0.011126,0.002234,0.000132,0.000056,0.000000,0.000115,0.000016,0.000749,0.001677,0.000258,0.000009,0.000620,0.000187,0.001226,0.003601,0.000248
0.447000,0.009817,0.001863,0.000118,0.000035,0.000000,0.000130,0.000012,0.000658,0.001525,0.000217,0.000000,0.000499,0.000174,0.001091,0.003269,0.000224
0.448000,0.015052,0.002833,0.000194,0.000062,0.000000,0.000172,0.000044,0.001061,0.002294,0.000330,0.000000,0.000847,0.000197,0.001674,0.005007,0.000336
0.449000,0.011126,0.002201,0.000118,0.000047,0.000000,0.000143,0.000032,0.000712,0.001878,0.000231,0.000030,0.000631,0.000184,0.001230,0.003444,0.000244
0.450000,0.008508,0.001683,0.000076,0.000039,0.000000,0.000095,0.000014,0.000552,0.001453,0.000159,0.000028,0.000487,0.000081,0.001002,0.002650,0.000187
0.451000,0.016361,0.003136,0.000185,0.000073,0.000000,0.000203,0.000101,0.001100,0.002268,0.000377,0.000051,0.000944,0.000416,0.001732,0.005410,0.000366
0.452000,0.003927,0.000790,0.000054,0.000019,0.000000,0.000044,0.000000,0.000261,0.000674,0.000081,0.000000,0.000213,0.000068,0.000456,0.001176,0.000090
0.453000,0.008508,0.001652,0.000078,0.000037,0.000000,0.000099,0.000059,0.000559,0.001366,0.000179,0.000000,0.000435,0.000108,0.001004,0.002746,0.000187
0.454000,0.013089,0.002472,0.000137,0.000052,0.000000,0.000150,0.000056,0.000906,0.001892,0.000287,0.000016,0.000764,0.000262,0.001490,0.004304,0.000300
0.455000,0.009817,0.001887,0.000119,0.000043,0.000000,0.000116,0.000054,0.000658,0.001417,0.000217,0.000056,0.000541,0.000131,0.001059,0.003305,0.000213
0.456000,0.004581,0.000863,0.000052,0.000019,0.000000,0.000052,0.000000,0.000270,0.000677,0.000105,0.000025,0.000264,0.000136,0.000478,0.001536,0.000104
0.457000,0.009817,0.001787,0.000096,0.000041,0.000000,0.000115,0.000074,0.000687,0.001526,0.000250,0.000028,0.000519,0.000140,0.001065,0.003265,0.000224
0.458000,0.007199,0.001330,0.000094,0.000031,0.000000,0.000077,0.000053,0.000474,0.001144,0.000134,0.000020,0.000372,0.000161,0.000871,0.002277,0.000161
0.459000,0.009162,0.001744,0.000102,0.000034,0.000000,0.000096,0.000027,0.000656,0.001401,0.000186,0.000018,0.000524,0.000167,0.001035,0.002964,0.000209
0.460000,0.008508,0.001635,0.000109,0.000034,0.000000,0.000100,0.000073,0.000572,0.001224,0.000168,0.000047,0.000476,0.000156,0.000997,0.002744,0.000174
0.461000,0.007853,0.001218,0.000092,0.000037,0.000000,0.000070,0.000056,0.000560,0.001166,0.000179,0.000061,0.000398,0.000245,0.000871,0.002728,0.000172
0.462000,0.009162,0.001823,0.000088,0.000037,0.000000,0.000088,0.000090,0.000590,0.001307,0.000194,0.000000,0.000525,0.000177,0.000995,0.003045,0.000204
0.463000,0.008508,0.001678,0.000098,0.000037,0.000000,0.000095,0.000030,0.000573,0.001207,0.000152,0.000012,0.000495,0.000179,0.000978,0.002790,0.000184
0.464000,0.006545,0.001233,0.000065,0.000025,0.000000,0.000078,0.000055,0.000417,0.001008,0.000142,0.000003,0.000364,0.000139,0.000721,0.002153,0.000139
0.465000,0.005890,0.001124,0.000067,0.000029,0.000000,0.000061,0.000044,0.000383,0.000880,0.000141,0.000035,0.000361,0.000088,0.000668,0.001877,0.000132
0.466000,0.009162,0.001852,0.000100,0.000040,0.000000,0.000107,0.000041,0.000621,0.001381,0.000170,0.000000,0.000485,0.000181,0.000953,0.003038,0.000195
0.467000,0.007199,0.001333,0.000070,0.000035,0.000000,0.000084,0.000074,0.000486,0.000902,0.000138,0.000012,0.000372,0.000217,0.000789,0.002534,0.000154
0.468000,0.007199,0.001364,0.000082,0.000036,0.000000,0.000076,0.000030,0.000466,0.001182,0.000149,0.000000,0.000373,0.000158,0.000765,0.002366,0.000151
0.469000,0.006545,0.001125,0.000079,0.000027,0.000000,0.000058,0.000030,0.000411,0.000943,0.000140,0.000004,0.000325,0.000222,0.000724,0.002314,0.000142
0.470000,0.009817,0.001838,0.000103,0.000048,0.000000,0.000107,0.000040,0.000634,0.001478,0.000216,0.000036,0.000524,0.000290,0.001035,0.003263,0.000206
0.471000,0.003927,0.000709,0.000035,0.000017,0.000000,0.000042,0.000040,0.000252,0.000521,0.000085,0.000026,0.000207,0.000113,0.000461,0.001338,0.000081
0.472000,0.005236,0.001005,0.000048,0.000020,0.000000,0.000067,0.000027,0.000337,0.000819,0.000099,0.000042,0.000291,0.000122,0.000582,0.001667,0.000109
0.473000,0.005236,0.000941,0.000058,0.000015,0.000000,0.000049,0.000044,0.000315,0.000729,0.000091,0.000021,0.000281,0.000207,0.000551,0.001818,0.000116
0.474000,0.007853,0.001520,0.000094,0.000032,0.000000,0.000083,0.000026,0.000468,0.001133,0.000158,0.000007,0.000420,0.000313,0.000890,0.002546,0.000163
0.475000,0.005890,0.001237,0.000060,0.000028,0.000000,0.000067,0.000030,0.000365,0.000675,0.000124,0.000038,0.000319,0.000192,0.000648,0.001980,0.000128
0.476000,0.005236,0.001078,0.000050,0.000025,0.000000,0.000063,0.000000,0.000360,0.000765,0.000109,0.000015,0.000280,0.000089,0.000579,0.001716,0.000108
0.477000,0.005236,0.000993,0.000051,0.000027,0.000000,0.000048,0.000039,0.000330,0.000661,0.000116,0.000000,0.000247,0.000203,0.000563,0.001853,0.000105
0.478000,0.002618,0.000500,0.000021,0.000009,0.000000,0.000024,0.000027,0.000169,0.000369,0.000053,0.000018,0.000148,0.000082,0.000296,0.000847,0.000055
0.479000,0.004581,0.000831,0.000048,0.000021,0.000000,0.000047,0.000056,0.000302,0.000640,0.000073,0.000021,0.000272,0.000097,0.000484,0.001591,0.000100
0.480000,0.003272,0.000681,0.000027,0.000014,0.000000,0.000028,0.000030,0.000207,0.000437,0.000068,0.000024,0.000185,0.000046,0.000359,0.001101,0.000065
0.481000,0.005236,0.000975,0.000051,0.000020,0.000000,0.000058,0.000042,0.000320,0.000707,0.000103,0.000008,0.000266,0.000196,0.000583,0.001796,0.000110
0.482000,0.005236,0.000975,0.000058,0.000021,0.000000,0.000049,0.000028,0.000329,0.000752,0.000094,0.000047,0.000274,0.000131,0.000519,0.001850,0.000109
0.483000,0.002618,0.000487,0.000025,0.000010,0.000000,0.000030,0.000000,0.000158,0.000357,0.000058,0.000000,0.000151,0.000109,0.000286,0.000892,0.000055
0.484000,0.001963,0.000350,0.000029,0.000006,0.000000,0.000019,0.000000,0.000140,0.000247,0.000049,0.000000,0.000096,0.000080,0.000236,0.000671,0.000039
0.485000,0.002618,0.000405,0.000023,0.000013,0.000000,0.000033,0.000013,0.000174,0.000391,0.000054,0.000000,0.000129,0.000117,0.000286,0.000927,0.000053
0.486000,0.003927,0.000706,0.000046,0.000013,0.000000,0.000038,0.000041,0.000281,0.000627,0.000075,0.000000,0.000211,0.000081,0.000435,0.001285,0.000086
0.487000,0.002618,0.000482,0.000032,0.000010,0.000000,0.000027,0.000029,0.000159,0.000399,0.000051,0.000006,0.000137,0.000139,0.000251,0.000844,0.000053
0.488000,0.001309,0.000278,0.000016,0.000006,0.000000,0.000015,0.000000,0.000077,0.000145,0.000026,0.000014,0.000081,0.000037,0.000148,0.000441,0.000025
0.489000,0.003927,0.000834,0.000047,0.000014,0.000000,0.000035,0.000052,0.000234,0.000494,0.000087,0.000012,0.000225,0.000118,0.000388,0.001308,0.000080
0.490000,0.001309,0.000259,0.000010,0.000009,0.000000,0.000013,0.000000,0.000086,0.000168,0.000027,0.000011,0.000071,0.000066,0.000151,0.000414,0.000024
0.491000,0.004581,0.000940,0.000042,0.000023,0.000000,0.000053,0.000027,0.000306,0.000574,0.000106,0.000022,0.000263,0.000089,0.000475,0.001566,0.000095
0.492000,0.001963,0.000405,0.000023,0.000008,0.000000,0.000018,0.000041,0.000107,0.000270,0.000030,0.000000,0.000072,0.000070,0.000236,0.000641,0.000042
0.493000,0.001963,0.000426,0.000029,0.000010,0.000000,0.000026,0.000014,0.000119,0.000288,0.000038,0.000000,0.000083,0.000070,0.000205,0.000613,0.000043
0.494000,0.001309,0.000228,0.000015,0.000006,0.000000,0.000015,0.000012,0.000084,0.000181,0.000033,0.000000,0.000061,0.000031,0.000145,0.000471,0.000025
0.495000,0.000654,0.000102,0.000011,0.000002,0.000000,0.000009,0.000000,0.000052,0.000102,0.000010,0.000000,0.000044,0.000024,0.000065,0.000222,0.000012
0.496000,0.003927,0.000897,0.000044,0.000018,0.000000,0.000044,0.000000,0.000250,0.000486,0.000075,0.000039,0.000234,0.000101,0.000410,0.001250,0.000078
0.497000,0.005890,0.001170,0.000063,0.000023,0.000000,0.000067,0.000036,0.000374,0.000842,0.000114,0.000000,0.000283,0.000208,0.000631,0.001954,0.000125
0.498000,0.003272,0.000770,0.000034,0.000015,0.000000,0.000038,0.000029,0.000222,0.000357,0.000062,0.000023,0.000182,0.000080,0.000335,0.001064,0.000062
0.499000,0.001309,0.000313,0.000015,0.000003,0.000000,0.000016,0.000013,0.000086,0.000149,0.000027,0.000000,0.000058,0.000058,0.000145,0.000397,0.000029
0.500000,0.001963,0.000362,0.000022,0.000008,0.000000,0.000028,0.000012,0.000111,0.000299,0.000046,0.000000,0.000123,0.000119,0.000147,0.000649,0.000038
0.501000,0.000654,0.000144,0.000005,0.000001,0.000000,0.000003,0.000013,0.000050,0.000119,0.000010,0.000000,0.000032,0.000000,0.000063,0.000199,0.000014
0.502000,0.000654,0.000155,0.000005,0.000002,0.000000,0.000006,0.000014,0.000037,0.000081,0.000014,0.000000,0.000028,0.000032,0.000068,0.000199,0.000013
0.503000,0.000654,0.000182,0.000010,0.000002,0.000000,0.000010,0.000000,0.000035,0.000034,0.000009,0.000000,0.000036,0.000039,0.000048,0.000237,0.000012
0.504000,0.001309,0.000279,0.000013,0.000007,0.000000,0.000010,0.000000,0.000079,0.000208,0.000030,0.000000,0.000060,0.000043,0.000139,0.000414,0.000027
0.505000,0.000654,0.000102,0.000007,0.000002,0.000000,0.000008,0.000000,0.000037,0.000124,0.000015,0.000000,0.000022,0.000034,0.000056,0.000234,0.000012
0.506000,0.000654,0.000153,0.000004,0.000001,0.000000,0.000009,0.000000,0.000040,0.000057,0.000017,0.000000,0.000032,0.000020,0.000083,0.000223,0.000015
0.507000,0.001309,0.000316,0.000015,0.000004,0.000000,0.000005,0.000000,0.000078,0.000180,0.000017,0.000000,0.000061,0.000067,0.000129,0.000411,0.000025
0.508000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509000,0.001309,0.000202,0.000012,0.000006,0.000000,0.000018,0.000015,0.000077,0.000236,0.000023,0.000020,0.000066,0.000035,0.000152,0.000423,0.000025
0.510000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.511000,0.001963,0.000475,0.000017,0.000009,0.000000,0.000022,0.000000,0.000103,0.000220,0.000039,0.000000,0.000100,0.000063,0.000186,0.000692,0.000037
0.512000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.513000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.514000,0.001963,0.000454,0.000015,0.000007,0.000000,0.000014,0.000013,0.000120,0.000307,0.000035,0.000000,0.000087,0.000068,0.000221,0.000586,0.000036
0.515000,0.000654,0.000133,0.000009,0.000005,0.000000,0.000007,0.000000,0.000044,0.000084,0.000010,0.000000,0.000030,0.000000,0.000079,0.000242,0.000011
0.516000,0.000654,0.000129,0.000009,0.000001,0.000000,0.000007,0.000000,0.000032,0.000096,0.000014,0.000000,0.000035,0.000015,0.000062,0.000241,0.000012
0.517000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.518000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.519000,0.000654,0.000115,0.000007,0.000003,0.000000,0.000006,0.000000,0.000040,0.000135,0.000015,0.000000,0.000030,0.000026,0.000063,0.000201,0.000013
0.520000,0.000654,0.000162,0.000007,0.000002,0.000000,0.000005,0.000000,0.000044,0.000099,0.000011,0.000000,0.000037,0.000017,0.000061,0.000196,0.000012
0.521000,0.000654,0.000130,0.000005,0.000001,0.000000,0.000006,0.000000,0.000032,0.000126,0.000013,0.000000,0.000040,0.000025,0.000059,0.000205,0.000013
0.522000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.523000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.524000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.525000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.526000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.527000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.528000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.529000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.531000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.532000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.533000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.534000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.535000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.536000,0.000654,0.000107,0.000009,0.000003,0.000000,0.000006,0.000000,0.000039,0.000101,0.000013,0.000000,0.000039,0.000032,0.000084,0.000208,0.000014
0.537000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.538000,0.000654,0.000151,0.000006,0.000003,0.000000,0.000005,0.000000,0.000046,0.000115,0.000011,0.000000,0.000039,0.000007,0.000049,0.000210,0.000013
0.539000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.541000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.542000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.543000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.544000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.545000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.546000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.547000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.548000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.549000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.551000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.552000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.553000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.554000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.555000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.556000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.557000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.558000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
